sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window,effect_label
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,4.824120603015075,0.5607051340986654,0.4245430293596938,0.5832812147558166,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,5.125628140703517,0.5335473637156285,0.39766641559382654,0.5542993396384431,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,5.427135678391959,0.5098828097350447,0.3746238146874961,0.528786787664206,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,5.7286432160804015,0.4895354413237543,0.35520452378953243,0.5065730341426538,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,6.030150753768844,0.47232922764859686,0.3391978400487655,0.48748755438333524,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,6.331658291457286,0.4580881378764109,0.32639306061402595,0.4713598236957991,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,6.633165829145728,0.44663614117403655,0.3165794826341436,0.45801931738959406,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,6.93467336683417,0.43779720670831357,0.3095464032579491,0.4472955107742684,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,7.236180904522612,0.4313953036460806,0.30508311963427215,0.4390178791593712,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,7.537688442211055,0.427254401154178,0.3029789289119437,0.4330158978544504,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,7.839195979899497,0.42519846839944425,0.303023128239793,0.42950590580844966,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,8.140703517587939,0.4250514745487199,0.3050050147666507,0.42804405636119,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,8.442211055276381,0.4266373887688435,0.3087138856413475,0.42831274345806647,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,8.743718592964823,0.4297801802266553,0.31393903801271306,0.4301365623744908,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,9.045226130653266,0.43430381808899376,0.32046976902957736,0.43334010838587267,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,9.346733668341708,0.44003227152269897,0.32777559982885296,0.4377479767676237,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,9.64824120603015,0.4467895096946108,0.33582462809821606,0.44318476279515334,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,9.949748743718592,0.45439950177156807,0.3445690702975562,0.4504173068692533,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,10.251256281407034,0.46268621692041006,0.35380027540933406,0.45831773331905495,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,10.552763819095476,0.4714736243079769,0.3633095924160101,0.46649961611923446,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,10.854271356783919,0.4805856931011081,0.3728883703000454,0.47477248129888466,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,11.15577889447236,0.4898463924666426,0.3823279580439004,0.48294585488709796,,2014-2024,Shot Distance
