sport,model_family,target_label,factor_key,plot_type,x_value,y_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-170.28985507246375,38.55072463768116,0.018012195049687263,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-163.04347826086956,38.55072463768116,0.03400740945280123,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-155.79710144927537,38.55072463768116,0.04997325932550174,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-148.55072463768116,38.55072463768116,0.06590567854394166,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-141.30434782608694,38.55072463768116,0.08179982695499986,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-134.05797101449275,38.55072463768116,0.0976499006653693,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-126.81159420289855,38.55072463768116,0.11344888496895733,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-119.56521739130434,38.55072463768116,0.12918822918126538,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-112.31884057971013,38.55072463768116,0.14485741392856472,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-105.07246376811594,38.55072463768116,0.16044336856011152,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-97.82608695652175,38.55072463768116,0.1759296771379131,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-90.57971014492753,38.55072463768116,0.19129548255195233,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-83.33333333333331,38.55072463768116,0.20651395458357613,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-76.08695652173913,38.55072463768116,0.22155012160607157,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-68.84057971014494,38.55072463768116,0.23635776661201907,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-61.59420289855072,38.55072463768116,0.25087494447607556,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-54.3478260869565,38.55072463768116,0.26501748345195936,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-47.10144927536231,38.55072463768116,0.2786696193982524,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-39.855072463768124,38.55072463768116,0.29167082383329224,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-32.60869565217391,38.55072463768116,0.3037984018433534,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-25.36231884057969,38.55072463768116,0.3147477597785603,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-18.1159420289855,38.55072463768116,0.32411860670572334,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-10.869565217391312,38.55072463768116,0.33142720760952904,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-3.6231884057970944,38.55072463768116,0.3361744120715791,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,3.623188405797123,38.55072463768116,0.33797923601940505,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,10.869565217391312,38.55072463768116,0.3367201788996396,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,18.1159420289855,38.55072463768116,0.33257939542404147,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,25.362318840579746,38.55072463768116,0.325955098926256,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,32.608695652173935,38.55072463768116,0.31732043897872886,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,39.855072463768124,38.55072463768116,0.30711775809443465,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,47.10144927536231,38.55072463768116,0.29571254628470256,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,54.3478260869565,38.55072463768116,0.28338807109203223,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,61.59420289855075,38.55072463768116,0.27035737656033215,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,68.84057971014494,38.55072463768116,0.25677901922047175,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,76.08695652173913,38.55072463768116,0.2427710695551742,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,83.33333333333337,38.55072463768116,0.22842203216519363,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,90.57971014492756,38.55072463768116,0.2137988971446476,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,97.82608695652175,38.55072463768116,0.19895293779110865,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,105.07246376811594,38.55072463768116,0.18392385505812775,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,112.31884057971013,38.55072463768116,0.16874274426904803,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,119.56521739130437,38.55072463768116,0.15343423177638835,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,126.81159420289856,38.55072463768116,0.13801802715477443,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,134.05797101449275,38.55072463768116,0.12251006202670206,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,141.304347826087,38.55072463768116,0.10692333436366225,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,148.55072463768118,38.55072463768116,0.09126854104608229,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,155.79710144927537,38.55072463768116,0.07555455670621215,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,163.04347826086956,38.55072463768116,0.059788799853027846,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,170.28985507246375,38.55072463768116,0.04397751551174703,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,177.536231884058,38.55072463768116,0.028125995419881505,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,184.7826086956522,38.55072463768116,0.012238751072340348,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,192.02898550724638,38.55072463768116,-0.0036803491638544295,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,199.27536231884062,38.55072463768116,-0.019627970555327695,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,206.5217391304348,38.55072463768116,-0.03560122391840745,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,213.768115942029,38.55072463768116,-0.051597594263900676,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,221.0144927536232,38.55072463768116,-0.06761488261173657,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,228.26086956521738,38.55072463768116,-0.08365115824838085,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,235.50724637681162,38.55072463768116,-0.09970471932125127,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,242.7536231884058,38.55072463768116,-0.1157740601322231,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,250.0,38.55072463768116,-0.13185784384732,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-250.0,45.36231884057972,-0.16144846252599068,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-242.7536231884058,45.36231884057972,-0.1453445847899145,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-235.5072463768116,45.36231884057972,-0.1292538846234272,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-228.26086956521738,45.36231884057972,-0.11317757484344967,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-221.0144927536232,45.36231884057972,-0.09711702032883371,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-213.768115942029,45.36231884057972,-0.0810737623641456,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-206.52173913043478,45.36231884057972,-0.06504954775848856,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-199.27536231884056,45.36231884057972,-0.049046363854228836,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-192.02898550724638,45.36231884057972,-0.03306648084364033,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-184.7826086956522,45.36231884057972,-0.017112503208933316,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-177.53623188405797,45.36231884057972,-0.001187432625979673,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-170.28985507246375,45.36231884057972,0.014705254629773956,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-163.04347826086956,45.36231884057972,0.030561511800933278,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-155.79710144927537,45.36231884057972,0.04637660205098372,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-148.55072463768116,45.36231884057972,0.06214494819304803,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-141.30434782608694,45.36231884057972,0.0778599424237343,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-134.05797101449275,45.36231884057972,0.09351370347523459,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-126.81159420289855,45.36231884057972,0.10909676404798727,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-119.56521739130434,45.36231884057972,0.12459766500147265,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-112.31884057971013,45.36231884057972,0.14000242377095462,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-105.07246376811594,45.36231884057972,0.15529383171408642,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-97.82608695652175,45.36231884057972,0.1704505169925494,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-90.57971014492753,45.36231884057972,0.18544568403765,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-83.33333333333331,45.36231884057972,0.20024540502302524,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-76.08695652173913,45.36231884057972,0.21480629050721484,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-68.84057971014494,45.36231884057972,0.22907230487164432,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-61.59420289855072,45.36231884057972,0.24297042390262388,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-54.3478260869565,45.36231884057972,0.25640478368471087,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-47.10144927536231,45.36231884057972,0.26924901861887707,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-39.855072463768124,45.36231884057972,0.28133681649743864,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-32.60869565217391,45.36231884057972,0.2924517072891688,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-25.36231884057969,45.36231884057972,0.3023193397067889,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-18.1159420289855,45.36231884057972,0.31060937683792544,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-10.869565217391312,45.36231884057972,0.316958259528038,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-3.6231884057970944,45.36231884057972,0.32102264253659585,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,3.623188405797123,45.36231884057972,0.3225577013322945,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,10.869565217391312,45.36231884057972,0.3214878113704429,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,18.1159420289855,45.36231884057972,0.3179272179112096,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,25.362318840579746,45.36231884057972,0.3121380892030684,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,32.608695652173935,45.36231884057972,0.3044556299068151,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,39.855072463768124,45.36231884057972,0.2952204296734241,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,47.10144927536231,45.36231884057972,0.28473778954952056,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,54.3478260869565,45.36231884057972,0.27326228548597475,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,61.59420289855075,45.36231884057972,0.26099773779628194,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,68.84057971014494,45.36231884057972,0.24810394640236266,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,76.08695652173913,45.36231884057972,0.23470511603478844,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,83.33333333333337,45.36231884057972,0.22089767713584973,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,90.57971014492756,45.36231884057972,0.20675675414019287,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,97.82608695652175,45.36231884057972,0.19234122995617126,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,105.07246376811594,45.36231884057972,0.17769760614013985,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,112.31884057971013,45.36231884057972,0.16286290974452253,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,119.56521739130437,45.36231884057972,0.14786687420881356,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,126.81159420289856,45.36231884057972,0.1327335776664322,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,134.05797101449275,45.36231884057972,0.11748267886345012,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,141.304347826087,45.36231884057972,0.1021303550979959,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,148.55072463768118,45.36231884057972,0.08669001898781314,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,155.79710144927537,45.36231884057972,0.07117287031994504,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,163.04347826086956,45.36231884057972,0.05558832419387022,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,170.28985507246375,45.36231884057972,0.03994434574350714,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,177.536231884058,45.36231884057972,0.02424771380289345,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,184.7826086956522,45.36231884057972,0.008504230129528056,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,192.02898550724638,45.36231884057972,-0.007281113391612776,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,199.27536231884062,45.36231884057972,-0.023104000210036613,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,206.5217391304348,45.36231884057972,-0.03896068014603535,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,213.768115942029,45.36231884057972,-0.05484788058667148,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,221.0144927536232,45.36231884057972,-0.07076273367854466,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,228.26086956521738,45.36231884057972,-0.08670271629507006,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,235.50724637681162,45.36231884057972,-0.1026656002675739,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,242.7536231884058,45.36231884057972,-0.11864941091145456,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,250.0,45.36231884057972,-0.1346523922940189,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-250.0,52.173913043478265,-0.16413326322405677,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-242.7536231884058,52.173913043478265,-0.14810673749217027,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-235.5072463768116,52.173913043478265,-0.13209789009475567,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-228.26086956521738,52.173913043478265,-0.11610832970023818,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-221.0144927536232,52.173913043478265,-0.10013986366645514,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-213.768115942029,52.173913043478265,-0.08419452924437865,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-206.52173913043478,52.173913043478265,-0.06827463075659762,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-199.27536231884056,52.173913043478265,-0.05238278410423225,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-192.02898550724638,52.173913043478265,-0.03652197031048757,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-184.7826086956522,52.173913043478265,-0.020695600268819697,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-177.53623188405797,52.173913043478265,-0.004907593463466059,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-170.28985507246375,52.173913043478265,0.010837525782946805,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-163.04347826086956,52.173913043478265,0.026534509941306184,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-155.79710144927537,52.173913043478265,0.04217724181519569,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-148.55072463768116,52.173913043478265,0.05775855217497321,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-141.30434782608694,52.173913043478265,0.07326999120609724,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-134.05797101449275,52.173913043478265,0.0887015401666939,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-126.81159420289855,52.173913043478265,0.10404124515849363,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-119.56521739130434,52.173913043478265,0.11927474884195063,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-112.31884057971013,52.173913043478265,0.1343846877277053,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-105.07246376811594,52.173913043478265,0.1493499116786553,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-97.82608695652175,52.173913043478265,0.16414446770541974,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-90.57971014492753,52.173913043478265,0.17873627138898485,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-83.33333333333331,52.173913043478265,0.19308536630234432,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-76.08695652173913,52.173913043478265,0.2071416464798862,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-68.84057971014494,52.173913043478265,0.22084189574953997,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-61.59420289855072,52.173913043478265,0.23410599725909545,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-54.3478260869565,52.173913043478265,0.24683222420621542,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-47.10144927536231,52.173913043478265,0.25889171378901493,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-39.855072463768124,52.173913043478265,0.27012268259205946,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-32.60869565217391,52.173913043478265,0.28032584510632724,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-25.36231884057969,52.173913043478265,0.28926396550199096,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-18.1159420289855,52.173913043478265,0.2966701864114366,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-10.869565217391312,52.173913043478265,0.3022703209448201,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-3.6231884057970944,52.173913043478265,0.3058209607328366,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,3.623188405797123,52.173913043478265,0.3071562986069907,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,10.869565217391312,52.173913043478265,0.306226181985158,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,18.1159420289855,52.173913043478265,0.3031067526278553,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,25.362318840579746,52.173913043478265,0.2979785125734249,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,32.608695652173935,52.173913043478265,0.2910843206370768,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,39.855072463768124,52.173913043478265,0.28268640375635723,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,47.10144927536231,52.173913043478265,0.27303505624633695,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,54.3478260869565,52.173913043478265,0.2623517870405583,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,61.59420289855075,52.173913043478265,0.2508236842763348,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,68.84057971014494,52.173913043478265,0.23860441299067786,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,76.08695652173913,52.173913043478265,0.22581824754098478,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,83.33333333333337,52.173913043478265,0.21256496719660317,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,90.57971014492756,52.173913043478265,0.1989245358916023,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,97.82608695652175,52.173913043478265,0.18496114187704873,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,105.07246376811594,52.173913043478265,0.17072650762384206,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,112.31884057971013,52.173913043478265,0.15626252663918333,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,119.56521739130437,52.173913043478265,0.14160333317113588,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,126.81159420289856,52.173913043478265,0.12677691557466192,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,134.05797101449275,52.173913043478265,0.11180637142066568,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,141.304347826087,52.173913043478265,0.09671088496247093,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,148.55072463768118,52.173913043478265,0.08150649071401746,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,155.79710144927537,52.173913043478265,0.06620667252311452,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,163.04347826086956,52.173913043478265,0.05082283597802664,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,170.28985507246375,52.173913043478265,0.035364682997635885,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,177.536231884058,52.173913043478265,0.01984051057685976,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,184.7826086956522,52.173913043478265,0.004257450441527061,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,192.02898550724638,52.173913043478265,-0.01137833757526402,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,199.27536231884062,52.173913043478265,-0.027061508599809714,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,206.5217391304348,52.173913043478265,-0.04278740464263442,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,213.768115942029,52.173913043478265,-0.05855194950319992,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,221.0144927536232,52.173913043478265,-0.07435156207502397,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,228.26086956521738,52.173913043478265,-0.09018308446460363,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,235.50724637681162,52.173913043478265,-0.10604372210005933,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,242.7536231884058,52.173913043478265,-0.12193099359399048,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,250.0,52.173913043478265,-0.13784268858161633,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-250.0,58.98550724637681,-0.16721291549095182,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-242.7536231884058,58.98550724637681,-0.15127415471613712,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-235.5072463768116,58.98550724637681,-0.13535809071359153,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-228.26086956521738,58.98550724637681,-0.11946676248086627,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-221.0144927536232,58.98550724637681,-0.10360245661441883,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-213.768115942029,58.98550724637681,-0.08776774535483561,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-206.52173913043478,58.98550724637681,-0.07196553171810022,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-199.27536231884056,58.98550724637681,-0.05619910326328817,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-192.02898550724638,58.98550724637681,-0.04047219643546429,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-184.7826086956522,58.98550724637681,-0.02478907391987445,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-177.53623188405797,58.98550724637681,-0.009154618082936383,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-170.28985507246375,58.98550724637681,0.006425555598905092,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-163.04347826086956,58.98550724637681,0.021944960151542542,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-155.79710144927537,58.98550724637681,0.03739606739512098,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-148.55072463768116,58.98550724637681,0.052770098741665314,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-141.30434782608694,58.98550724637681,0.06805676596088102,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-134.05797101449275,58.98550724637681,0.08324394829562055,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-126.81159420289855,58.98550724637681,0.09831728830641825,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-119.56521739130434,58.98550724637681,0.11325968366439201,,,,2014-2024
NBA,LogisticRegression,Expected FG,spatial,spatial_surface,-112.31884057971013,58.98550724637681,0.12805064555007925,,,,2014-2024
