player,season_window,attempts,mean_sdi,actual_rate,expected_rate,residual,sport,position_group
Dominic Moore,2014-2024,523,24.258515794567824,0.06692160611854685,0.0751757447418738,-0.008254138623326954,NHL,C
Michael McCarron,2014-2024,523,24.24279767095805,0.05353728489483748,0.08154593877629063,-0.028008653881453148,NHL,W
Jesper Boqvist,2014-2024,521,23.894238651906903,0.09213051823416507,0.07845942539347407,0.013671092840690999,NHL,C
Chris Wideman,2014-2024,521,31.00142320129508,0.04030710172744722,0.031619557159309,0.008687544568138215,NHL,D
Bowen Byram,2014-2024,521,27.128566938192137,0.05758157389635317,0.05122534211132436,0.00635623178502881,NHL,D
Niklas Kronwall,2014-2024,521,26.987487169407625,0.04030710172744722,0.03724011295585411,0.0030669887715931085,NHL,D
Jimmy Hayes,2014-2024,521,22.176322796671766,0.0710172744721689,0.09006603151631476,-0.019048757044145853,NHL,W
Kevin Stenlund,2014-2024,519,25.12635812209841,0.08477842003853564,0.07889187352601156,0.005886546512524085,NHL,C
Justin Holl,2014-2024,519,31.142567852161292,0.025048169556840076,0.032683946127167615,-0.007635776570327539,NHL,D
Marcus Kruger,2014-2024,518,24.63959716349558,0.03474903474903475,0.06783709333976833,-0.03308805859073358,NHL,C
Dennis Wideman,2014-2024,513,28.329222218880425,0.042884990253411304,0.03655778861598439,0.006327201637426914,NHL,D
Scottie Upshall,2014-2024,513,25.44743780049472,0.06237816764132553,0.06824829867446393,-0.0058701310331383955,NHL,W
Henrik Sedin,2014-2024,512,24.094408576967012,0.095703125,0.09306328707031249,0.0026398379296875135,NHL,C
Pavel Datsyuk,2014-2024,512,21.812477291189502,0.087890625,0.08531556427734374,0.0025750607226562583,NHL,C
Cody Franson,2014-2024,512,30.223196965267064,0.029296875,0.029420662558593734,-0.00012378755859373397,NHL,D
Denis Malgin,2014-2024,511,23.136434839438405,0.08023483365949119,0.07296189244618395,0.007272941213307238,NHL,C
Rasmus Sandin,2014-2024,511,29.028391529414613,0.0410958904109589,0.03596553908023482,0.005130351330724085,NHL,D
Magnus Paajarvi,2014-2024,511,24.452991184370692,0.060665362035225046,0.07221197113502932,-0.011546609099804275,NHL,W
Ethan Bear,2014-2024,510,29.08469563175792,0.03333333333333333,0.031501536450980375,0.0018317968823529582,NHL,D
Brendan Lemieux,2014-2024,508,22.707576146073908,0.07086614173228346,0.07428929667322832,-0.0034231549409448614,NHL,W
Sven Baertschi,2014-2024,506,21.54693890818288,0.11462450592885376,0.0894735532411067,0.025150952687747058,NHL,W
Sven Andrighetto,2014-2024,506,24.814758827720212,0.06324110671936758,0.06373958717391304,-0.0004984804545454524,NHL,W
Ryan Murray,2014-2024,506,28.17785927355729,0.023715415019762844,0.03707129399209485,-0.013355878972332005,NHL,D
Joel Kiviranta,2014-2024,505,22.58055169006895,0.08316831683168317,0.09462925916831683,-0.011460942336633653,NHL,W
Ryan Poehling,2014-2024,503,23.720584858330152,0.08349900596421471,0.08670759813121272,-0.003208592166998009,NHL,C
Jonathan Ericsson,2014-2024,502,30.37185869523726,0.025896414342629483,0.0243642012948207,0.0015322130478087823,NHL,D
Timothy Liljegren,2014-2024,500,30.116188904905066,0.04,0.033131813359999984,0.006868186640000017,NHL,D
Markus Nutivaara,2014-2024,500,28.43869506406334,0.036,0.033328061759999986,0.0026719382400000116,NHL,D
Greg Pateryn,2014-2024,499,31.467989165878766,0.01002004008016032,0.02066251809619237,-0.010642478016032051,NHL,D
Morgan Barron,2014-2024,495,24.7546549012186,0.05858585858585859,0.08101604701010098,-0.022430188424242395,NHL,C
Yegor Chinakhov,2014-2024,494,25.96546216598267,0.06882591093117409,0.05743018151821861,0.011395729412955476,NHL,W
Erik Brannstrom,2014-2024,494,30.33932057996057,0.020242914979757085,0.034669459129554644,-0.01442654414979756,NHL,D
Tim Schaller,2014-2024,494,23.49934872254556,0.06072874493927125,0.08236207965587043,-0.02163333471659918,NHL,C
Jack Drury,2014-2024,494,25.704743104164287,0.044534412955465584,0.06951665289473682,-0.02498223993927124,NHL,C
Dominik Simon,2014-2024,494,22.872526120979437,0.044534412955465584,0.06997367817813764,-0.025439265222672057,NHL,C
Nathan Gerbe,2014-2024,489,26.456819056975373,0.03680981595092025,0.056606773496932494,-0.019796957546012246,NHL,C
Nathan Bastian,2014-2024,485,21.822566616114404,0.07010309278350516,0.10377975859793814,-0.03367666581443299,NHL,W
Marco Rossi,2014-2024,484,22.244797159072352,0.09710743801652892,0.08981978528925617,0.007287652727272748,NHL,C
Jack Quinn,2014-2024,484,24.584945201830035,0.08057851239669421,0.07461593177685949,0.00596258061983472,NHL,W
Alex Biega,2014-2024,484,29.974220701797293,0.008264462809917356,0.025595594566115685,-0.01733113175619833,NHL,D
William Eklund,2014-2024,483,24.667090232576502,0.07039337474120083,0.09184266960662525,-0.02144929486542442,NHL,W
David Schlemko,2014-2024,482,29.520594967989034,0.024896265560165973,0.029384387095435668,-0.004488121535269694,NHL,D
Ilya Lyubushkin,2014-2024,480,30.9559889273313,0.0125,0.026320461937499987,-0.013820461937499987,NHL,D
Tyson Foerster,2014-2024,479,23.37688268312976,0.09603340292275574,0.08300460501043841,0.013028797912317328,NHL,W
Michael McLeod,2014-2024,479,22.625022574159097,0.06471816283924843,0.08334507532359081,-0.01862691248434238,NHL,C
Rocco Grimaldi,2014-2024,476,24.245472980910847,0.06932773109243698,0.06767967186974788,0.0016480592226890967,NHL,C
Ales Hemsky,2014-2024,476,24.99877195871331,0.06092436974789916,0.06289804829831931,-0.0019736785504201534,NHL,W
Brooks Orpik,2014-2024,476,32.25256399719671,0.014705882352941176,0.020596937394957972,-0.0058910550420167955,NHL,D
Will Borgen,2014-2024,475,31.72518254095243,0.029473684210526315,0.02483106808421052,0.004642616126315797,NHL,D
Kevan Miller,2014-2024,475,30.509573325088912,0.02736842105263158,0.024296826336842096,0.0030715947157894836,NHL,D
Martin Fehervary,2014-2024,474,29.9003164131971,0.05063291139240506,0.03851955843881855,0.01211335295358651,NHL,D
Andrew Peeke,2014-2024,474,32.001413910498165,0.023206751054852322,0.026787205696202524,-0.0035804546413502024,NHL,D
