sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,524.6231155778894,0.017119881199173112,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,521.0050251256281,0.01676312410202998,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,517.3869346733668,0.016406367004886336,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,513.7688442211055,0.016049609907742776,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,510.1507537688442,0.01569285281059943,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,506.5326633165829,0.015336095713455728,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,502.9145728643216,0.014979338616312215,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,499.2964824120603,0.014622581519168757,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,495.678391959799,0.014265824422025116,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,492.0603015075377,0.013909067324881726,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,488.4422110552764,0.013552310227737912,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,484.8241206030151,0.01319555313059471,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,481.20603015075375,0.012838796033450919,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,477.58793969849245,0.012482038936307404,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,473.96984924623115,0.012125281839164163,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,470.35175879396985,0.01176852474202067,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,466.7336683417085,0.011411767644877235,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,463.11557788944725,0.011055010547733769,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,459.4974874371859,0.010698253450589907,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,455.8793969849246,0.010341496353446816,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,452.2613065326633,0.009984739256303242,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,448.643216080402,0.009627982159159606,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,445.0251256281407,0.00927122506201639,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,441.4070351758794,0.00891446796487248,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,437.7889447236181,0.008557710867729003,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,434.1708542713568,0.008200953770585263,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,430.55276381909545,0.007844196673442029,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,426.93467336683415,0.007487439576298476,,,351.0,2014-2024
NBA,LogisticGAM,Expected FG,clock,continuous_pdp,423.31658291457285,0.00713068247915526,,,351.0,2014-2024
