sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,26.834170854271356,-0.3116310048110945,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,27.135678391959797,-0.31842281748405676,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,27.437185929648237,-0.32521463015701957,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,27.73869346733668,-0.33200644282998204,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,28.040201005025125,-0.33879825550294446,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,28.341708542713565,-0.34559006817590693,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,28.643216080402006,-0.35238188084886946,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,28.94472361809045,-0.35917369352183204,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,29.246231155778894,-0.3659655061947942,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,29.547738693467334,-0.37275731886775665,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,29.849246231155774,-0.3795491315407194,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,30.15075376884422,-0.3863409442136815,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,30.452261306532662,-0.39313275688664406,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,30.753768844221103,-0.3999245695596067,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,31.055276381909543,-0.4067163822325692,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,31.356783919597987,-0.4135081949055314,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,31.65829145728643,-0.4203000075784939,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,31.95979899497487,-0.4270918202514565,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,32.26130653266331,-0.4338836329244189,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,32.562814070351756,-0.44067544559738125,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,32.8643216080402,-0.447467258270344,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,33.16582914572864,-0.45425907094330636,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,33.46733668341708,-0.4610508836162685,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,33.768844221105525,-0.4678426962892313,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,34.07035175879397,-0.4746345089621936,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,34.37185929648241,-0.4814263216351563,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,34.67336683417085,-0.48821813430811845,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,34.97487437185929,-0.4950099469810809,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,35.27638190954774,-0.5018017596540435,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,35.577889447236174,-0.5085935723270061,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,35.87939698492462,-0.5153853849999683,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,36.18090452261306,-0.5221771976729307,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,36.482412060301506,-0.5289690103458934,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,36.78391959798995,-0.5357608230188555,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,37.08542713567839,-0.5425526356918182,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,37.38693467336683,-0.5493444483647805,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,37.688442211055275,-0.5561362610377434,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,37.98994974874371,-0.5629280737107052,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,38.291457286432156,-0.569719886383668,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,38.5929648241206,-0.5765116990566305,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,38.89447236180904,-0.5833035117295928,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,39.19597989949749,-0.5900953244025554,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,39.497487437185924,-0.5968871370755182,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,39.79899497487437,-0.6036789497484806,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,40.10050251256281,-0.6104707624214429,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,40.40201005025125,-0.6172625750944055,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,40.70351758793969,-0.624054387767368,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,41.00502512562814,-0.6308462004403302,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,41.30653266331658,-0.637638013113293,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,41.608040201005025,-0.6444298257862552,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,41.90954773869346,-0.6512216384592175,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,42.211055276381906,-0.6580134511321801,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,42.51256281407035,-0.6648052638051427,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,42.81407035175879,-0.6715970764781054,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,43.11557788944723,-0.6783888891510674,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,43.417085427135675,-0.6851807018240301,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,43.71859296482412,-0.6919725144969925,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,44.02010050251256,-0.6987643271699552,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,44.321608040201,-0.7055561398429172,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,44.62311557788944,-0.71234795251588,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,44.92462311557789,-0.719139765188842,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,45.226130653266324,-0.7259315778618047,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,45.52763819095477,-0.732723390534767,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,45.82914572864321,-0.7395152032077299,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,46.130653266331656,-0.746307015880692,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,46.4321608040201,-0.7530988285536547,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,46.73366834170854,-0.7598906412266173,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,47.03517587939698,-0.7666824538995793,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,47.336683417085425,-0.7734742665725423,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,47.63819095477386,-0.7802660792455045,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,47.939698492462306,-0.7870578919184668,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,48.24120603015075,-0.7938497045914295,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,48.54271356783919,-0.8006415172643919,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,48.84422110552764,-0.8074333299373546,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,49.145728643216074,-0.8142251426103168,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,49.44723618090452,-0.8210169552832794,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,49.74874371859296,-0.8278087679562417,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,50.0502512562814,-0.8346005806292043,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,50.35175879396984,-0.8413923933021664,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,50.65326633165829,-0.8481842059751291,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,50.95477386934673,-0.8549760186480915,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,51.256281407035175,-0.861767831321054,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,51.55778894472361,-0.8685596439940168,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,51.859296482412056,-0.8753514566669787,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,52.1608040201005,-0.8821432693399415,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,52.46231155778894,-0.8889350820129039,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,52.76381909547738,-0.8957268946858665,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,53.065326633165824,-0.9025187073588291,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,53.36683417085427,-0.9093105200317911,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,53.66834170854271,-0.9161023327047537,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,53.96984924623115,-0.9228941453777161,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,54.27135678391959,-0.9296859580506786,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,54.57286432160804,-0.936477770723641,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,54.874371859296474,-0.9432695833966033,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,55.17587939698492,-0.9500613960695659,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,55.47738693467336,-0.9568532087425285,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,55.778894472361806,-0.9636450214154907,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,56.08040201005025,-0.970436834088453,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,56.38190954773869,-0.9772286467614155,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,56.68341708542713,-0.9840204594343782,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,56.984924623115575,-0.9908122721073409,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,57.28643216080401,-0.9976040847803034,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,57.587939698492455,-1.0043958974532656,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,57.8894472361809,-1.0111877101262283,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,58.19095477386934,-1.0179795227991906,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,58.49246231155779,-1.024771335472153,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,58.793969849246224,-1.0315631481451157,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,59.09547738693467,-1.0383549608180778,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,59.39698492462311,-1.045146773491041,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,59.69849246231155,-1.051938586164003,,,13.0,2014-2024
NBA,LogisticGAM,Expected FG,distance,continuous_pdp,60.0,-1.0587303988369654,,,13.0,2014-2024
