x_value,fitted_effect,lower_ci,upper_ci,sport,effect_label,season_window
22.61306532663316,1.327588036052738,1.226332270531586,1.3799991087365189,NHL,Shot Distance,2014-2024
23.11557788944723,1.3205235341216754,1.2191392520040154,1.3723131604735728,NHL,Shot Distance,2014-2024
23.618090452261303,1.313144709330465,1.2118940333040302,1.364305698772166,NHL,Shot Distance,2014-2024
24.120603015075375,1.3053200649524723,1.2044733644847931,1.3559414055880497,NHL,Shot Distance,2014-2024
24.623115577889443,1.296918104261061,1.1967539955994664,1.347373006896984,NHL,Shot Distance,2014-2024
25.125628140703515,1.2878073305295965,1.1886126767012124,1.338044365674433,NHL,Shot Distance,2014-2024
25.628140703517587,1.2778562470314418,1.1799261578431932,1.327818259881362,NHL,Shot Distance,2014-2024
26.130653266331656,1.2669333570399628,1.170571189078571,1.3165574674787397,NHL,Shot Distance,2014-2024
26.633165829145725,1.254907163828524,1.160424520460509,1.3041247664275304,NHL,Shot Distance,2014-2024
27.135678391959797,1.2416461706704889,1.149362902042168,1.2903829346887008,NHL,Shot Distance,2014-2024
27.63819095477387,1.2270188808392222,1.1372630838767113,1.275194750223218,NHL,Shot Distance,2014-2024
28.140703517587937,1.2108937976080885,1.1240018160173009,1.258422990992048,NHL,Shot Distance,2014-2024
28.64321608040201,1.193139424250453,1.1081082201357466,1.2399304349561573,NHL,Shot Distance,2014-2024
29.14572864321608,1.1736338369756365,1.090486801835506,1.219589914565454,NHL,Shot Distance,2014-2024
29.64824120603015,1.1523855255366793,1.0714223568677494,1.1974112360821845,NHL,Shot Distance,2014-2024
30.15075376884422,1.129497191977757,1.050994548040782,1.173503157275603,NHL,Shot Distance,2014-2024
30.653266331658287,1.1050736302060429,1.0292848541966682,1.1479766330061691,NHL,Shot Distance,2014-2024
31.15577889447236,1.0792196341287106,1.00637475417747,1.1209426181343427,NHL,Shot Distance,2014-2024
31.65829145728643,1.0520399976529342,0.9823457268252526,1.0925120675205842,NHL,Shot Distance,2014-2024
32.1608040201005,1.023639514685887,0.9572792509820788,1.0631790911695431,NHL,Shot Distance,2014-2024
32.66331658291457,0.994122979134743,0.9311513524726788,1.0329045961122418,NHL,Shot Distance,2014-2024
33.16582914572864,0.9635951849066764,0.9031176090290036,1.003912021033882,NHL,Shot Distance,2014-2024
33.66834170854271,0.932160925908859,0.8743047334083806,0.9742469125555672,NHL,Shot Distance,2014-2024
34.17085427135678,0.8999249960484659,0.8448003109148068,0.9439065509612632,NHL,Shot Distance,2014-2024
34.67336683417085,0.8669921892326715,0.8146919268522783,0.9130268503238204,NHL,Shot Distance,2014-2024
35.175879396984925,0.8334672993686483,0.7840671665247919,0.8814840712948956,NHL,Shot Distance,2014-2024
35.678391959798994,0.7994551203635698,0.7529236063705628,0.849361488377779,NHL,Shot Distance,2014-2024
36.18090452261306,0.7650604461246107,0.7192247362891183,0.8167423760757593,NHL,Shot Distance,2014-2024
36.68341708542713,0.7303880705589441,0.6853566801884193,0.7837100088921259,NHL,Shot Distance,2014-2024
37.1859296482412,0.6955427875737432,0.6514198154122879,0.7503476613301675,NHL,Shot Distance,2014-2024
37.688442211055275,0.6606293910761822,0.6175145193045476,0.7167386078931736,NHL,Shot Distance,2014-2024
38.19095477386934,0.6257526749734357,0.5837411692090221,0.6829661230844344,NHL,Shot Distance,2014-2024
38.69346733668341,0.5910174331726759,0.5502001424695341,0.6491134814072382,NHL,Shot Distance,2014-2024
39.19597989949749,0.5565284595810769,0.5165203406935949,0.6152639573648745,NHL,Shot Distance,2014-2024
39.69849246231155,0.5223905481058129,0.4830959147037008,0.5815008254606332,NHL,Shot Distance,2014-2024
40.201005025125625,0.4887084926540574,0.450255773722363,0.547907360197803,NHL,Shot Distance,2014-2024
40.70351758793969,0.4555870871329843,0.4181054922326704,0.5151386319166961,NHL,Shot Distance,2014-2024
41.20603015075376,0.4231311254497667,0.3867506447177141,0.4827240481049265,NHL,Shot Distance,2014-2024
41.70854271356784,0.3914454015115778,0.3562968056605836,0.4506583716939454,NHL,Shot Distance,2014-2024
42.211055276381906,0.3606347092255926,0.326849549544369,0.419018775425505,NHL,Shot Distance,2014-2024
42.713567839195974,0.3308038424989847,0.298514450852161,0.3878824320413553,NHL,Shot Distance,2014-2024
43.21608040201005,0.3020400894088326,0.2713779877807433,0.3573183397539294,NHL,Shot Distance,2014-2024
43.71859296482412,0.2743445982683448,0.2454326727118293,0.3273552729175836,NHL,Shot Distance,2014-2024
44.22110552763819,0.2476920669372604,0.2206421644720812,0.2980096545725026,NHL,Shot Distance,2014-2024
44.723618090452256,0.2220571861955309,0.1969701141651526,0.269297904452888,NHL,Shot Distance,2014-2024
45.22613065326632,0.1974146468231077,0.1743801728946971,0.2412364422929437,NHL,Shot Distance,2014-2024
45.7286432160804,0.1737391395999417,0.1528359917643691,0.2138416878268723,NHL,Shot Distance,2014-2024
46.23115577889447,0.1510053553059847,0.1323012218778214,0.1871300607888764,NHL,Shot Distance,2014-2024
46.73366834170854,0.1291879847211885,0.1127395143387086,0.1611179809131598,NHL,Shot Distance,2014-2024
47.23618090452261,0.1082617186255023,0.0941145202506842,0.1358218679339241,NHL,Shot Distance,2014-2024
47.73869346733668,0.0882012477988798,0.0763898907174017,0.1112581415853747,NHL,Shot Distance,2014-2024
48.24120603015075,0.0689812630212705,0.0595292768425147,0.0874432216017126,NHL,Shot Distance,2014-2024
48.74371859296482,0.050576455072627,0.0434963297296777,0.0643935277171412,NHL,Shot Distance,2014-2024
49.24623115577889,0.0329615147329001,0.0282547004825436,0.0421254796658632,NHL,Shot Distance,2014-2024
49.74874371859296,0.0161111327820404,0.0137680402047664,0.0206554971820817,NHL,Shot Distance,2014-2024
50.25125628140703,0.0,0.0,0.0,NHL,Shot Distance,2014-2024
50.7537688442211,-0.0153971928332694,-0.0198710167298938,-0.0130857690281021,NHL,Shot Distance,2014-2024
51.256281407035175,-0.0301057549378183,-0.0390075404425484,-0.0255256157758862,NHL,Shot Distance,2014-2024
51.75879396984924,-0.0441509955336933,-0.0573942957824347,-0.037355889139698,NHL,Shot Distance,2014-2024
52.26130653266331,-0.0575582238409442,-0.0750160073940244,-0.0486129380158841,NHL,Shot Distance,2014-2024
52.76381909547738,-0.0703527490796198,-0.0918573999217896,-0.0593331113007913,NHL,Shot Distance,2014-2024
53.26633165829145,-0.0825598804697689,-0.1079031980102017,-0.0695527578907651,NHL,Shot Distance,2014-2024
53.768844221105525,-0.0942049272314395,-0.123138126303733,-0.0793082266821522,NHL,Shot Distance,2014-2024
54.27135678391959,-0.1053131985846809,-0.1375469094468541,-0.0885502160015458,NHL,Shot Distance,2014-2024
54.77386934673366,-0.1159100037495415,-0.1511142720840377,-0.0973673925688597,NHL,Shot Distance,2014-2024
55.27638190954774,-0.12602065194607,-0.163824938859755,-0.105810275646493,NHL,Shot Distance,2014-2024
55.778894472361806,-0.1356704523943159,-0.1756636344184776,-0.1138468905979126,NHL,Shot Distance,2014-2024
56.281407035175874,-0.144884714314327,-0.1866150834046774,-0.1208860569340924,NHL,Shot Distance,2014-2024
56.78391959798994,-0.1536886432814874,-0.196664079161716,-0.1272214323591151,NHL,Shot Distance,2014-2024
57.28643216080401,-0.1620932999109618,-0.2058047907501516,-0.1331087369401219,NHL,Shot Distance,2014-2024
57.78894472361809,-0.1700813652356085,-0.214099334289918,-0.1385366365957205,NHL,Shot Distance,2014-2024
58.29145728643216,-0.1776321292584715,-0.2222891806161966,-0.1434904911873557,NHL,Shot Distance,2014-2024
58.793969849246224,-0.1847248819825959,-0.2297065395243531,-0.1476209610447323,NHL,Shot Distance,2014-2024
59.2964824120603,-0.1913389134110268,-0.2363568983014872,-0.1510651418515118,NHL,Shot Distance,2014-2024
59.79899497487437,-0.197453513546808,-0.2422457442346985,-0.1539454903932147,NHL,Shot Distance,2014-2024
60.30150753768844,-0.203047972392985,-0.2473785646110868,-0.1562516033752589,NHL,Shot Distance,2014-2024
60.804020100502505,-0.2081015799526016,-0.2517608467177514,-0.1579730775030648,NHL,Shot Distance,2014-2024
61.306532663316574,-0.2125936262287031,-0.2553980778417922,-0.1590995094820502,NHL,Shot Distance,2014-2024
61.80904522613065,-0.2165034012243349,-0.2596787523343342,-0.1596204960176352,NHL,Shot Distance,2014-2024
62.31155778894472,-0.2198101949425401,-0.2639509754098018,-0.1595256338152387,NHL,Shot Distance,2014-2024
62.81407035175879,-0.222493297386364,-0.2674569579076085,-0.1588045195802797,NHL,Shot Distance,2014-2024
63.31658291457286,-0.2245319985588523,-0.2701691240110387,-0.1574467500181764,NHL,Shot Distance,2014-2024
63.81909547738693,-0.2259055884630481,-0.2720598979033751,-0.1554419218343491,NHL,Shot Distance,2014-2024
64.321608040201,-0.2265933571019971,-0.2731017037679012,-0.1527796317342162,NHL,Shot Distance,2014-2024
64.82412060301507,-0.2265745944787438,-0.2732669657879004,-0.1494494764231969,NHL,Shot Distance,2014-2024
65.32663316582914,-0.2258285905963326,-0.2725281081466563,-0.1454410526067107,NHL,Shot Distance,2014-2024
65.82914572864321,-0.2243346354578088,-0.2708575550274514,-0.140743956990176,NHL,Shot Distance,2014-2024
66.33165829145727,-0.222072019066216,-0.2682277306135698,-0.135347786279012,NHL,Shot Distance,2014-2024
66.83417085427135,-0.2190200314245998,-0.2646110590882949,-0.1292421371786384,NHL,Shot Distance,2014-2024
67.33668341708542,-0.2151579625360042,-0.2599799646349094,-0.1224166063944734,NHL,Shot Distance,2014-2024
67.83919597989949,-0.2104651024034751,-0.2543068714366974,-0.1148607906319367,NHL,Shot Distance,2014-2024
68.34170854271356,-0.2049207410300559,-0.2475642036769419,-0.1065642865964469,NHL,Shot Distance,2014-2024
68.84422110552764,-0.198504168418792,-0.2397243855389262,-0.0975166909934232,NHL,Shot Distance,2014-2024
69.3467336683417,-0.1911946745727282,-0.2307598412059337,-0.0874702947719787,NHL,Shot Distance,2014-2024
69.84924623115577,-0.182971549494908,-0.2206429948612478,-0.0762073292939562,NHL,Shot Distance,2014-2024
70.35175879396985,-0.1738140831883776,-0.2093462706881517,-0.0636807754871527,NHL,Shot Distance,2014-2024
70.85427135678391,-0.1637033184298197,-0.1968446681082567,-0.0495133631668135,NHL,Shot Distance,2014-2024
71.35678391959799,-0.1526531855783366,-0.1831615061669178,-0.0347653258165742,NHL,Shot Distance,2014-2024
71.85929648241205,-0.1407068399043041,-0.169436221406756,-0.0194638509789951,NHL,Shot Distance,2014-2024
72.36180904522612,-0.1279084537145975,-0.1581473617914681,-0.0036363432242936,NHL,Shot Distance,2014-2024
72.8643216080402,-0.1143021993160955,-0.1472037110108848,0.0126897928773105,NHL,Shot Distance,2014-2024
73.36683417085426,-0.0999322490156751,-0.1362518960459458,0.029487152755597,NHL,Shot Distance,2014-2024
73.86934673366834,-0.0848427751202125,-0.1248277613637639,0.0467283318403489,NHL,Shot Distance,2014-2024
74.3718592964824,-0.0690779499365863,-0.1129447340163125,0.0643859255613446,NHL,Shot Distance,2014-2024
74.87437185929647,-0.0526819457716714,-0.1006162410555615,0.082432529348367,NHL,Shot Distance,2014-2024
75.37688442211055,-0.0356989349323462,-0.0878557095334843,0.100840738631196,NHL,Shot Distance,2014-2024
75.87939698492461,-0.0181730897254883,-0.0746765665020511,0.1195831488396112,NHL,Shot Distance,2014-2024
76.38190954773869,-0.0001485824579732,-0.061092239013234,0.1386323554033962,NHL,Shot Distance,2014-2024
76.88442211055276,0.0183304145633207,-0.0471161541190047,0.1579609537523301,NHL,Shot Distance,2014-2024
77.38693467336682,0.0372197290315163,-0.0327617388713353,0.1775415393161926,NHL,Shot Distance,2014-2024
77.8894472361809,0.0564751886397378,-0.0180424203221961,0.1973467075247667,NHL,Shot Distance,2014-2024
78.39195979899498,0.0760526210811072,-0.0029716255235597,0.2173490538078325,NHL,Shot Distance,2014-2024
78.89447236180904,0.0959078540487468,0.0124372184726017,0.2375211735951702,NHL,Shot Distance,2014-2024
79.39698492462311,0.1159967152357812,0.0281706846143177,0.2578356623165615,NHL,Shot Distance,2014-2024
79.89949748743717,0.1362750323353316,0.0442153458496161,0.2782651154017862,NHL,Shot Distance,2014-2024
80.40201005025125,0.1566986330405226,0.0605577751265254,0.2987821282806263,NHL,Shot Distance,2014-2024
80.90452261306532,0.1772233450444766,0.0771845453930739,0.3193592963828619,NHL,Shot Distance,2014-2024
81.40703517587939,0.1978049960403152,0.0940822295972896,0.3399692151382736,NHL,Shot Distance,2014-2024
81.90954773869346,0.2183994137211633,0.1112374006872018,0.3605844799766426,NHL,Shot Distance,2014-2024
82.41206030150752,0.2389624257801417,0.1286366316108377,0.3811776863277495,NHL,Shot Distance,2014-2024
