sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.391959798994975,-0.031343902900077075,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.417085427135678,-0.03167314557759848,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.442211055276382,-0.032002388255120764,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.467336683417086,-0.03233163093264259,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.492462311557789,-0.032660873610164357,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.517587939698492,-0.032990116287686055,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.542713567839196,-0.03331935896520788,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.5678391959799,-0.03364860164272984,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.592964824120603,-0.03397784432025154,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.618090452261306,-0.034307086997773475,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.64321608040201,-0.034636329675295494,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.668341708542714,-0.034965572352816984,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.693467336683417,-0.035294815030338614,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.71859296482412,-0.03562405770786069,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.743718592964824,-0.03595330038538265,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.768844221105528,-0.036282543062904654,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.793969849246231,-0.0366117857404262,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.819095477386934,-0.03694102841794798,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.844221105527638,-0.037270271095470014,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.869346733668342,-0.037599513772991616,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.894472361809045,-0.037928756450513204,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.919597989949748,-0.0382579991280354,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.944723618090452,-0.038587241805557115,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.969849246231156,-0.0389164844830789,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,4.994974874371859,-0.03924572716060079,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.020100502512563,-0.039574969838122656,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.045226130653266,-0.039904212515644535,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.07035175879397,-0.040233455193166484,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.0954773869346734,-0.04056269787068831,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.120603015075377,-0.04089194054820977,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.1457286432160805,-0.04122118322573147,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.170854271356784,-0.04155042590325349,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.1959798994974875,-0.04187966858077516,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.2211055276381915,-0.04220891125829687,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.2462311557788945,-0.042538153935818473,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.2713567839195985,-0.04286739661334074,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.296482412060302,-0.04319663929086226,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.3216080402010055,-0.043525881968384306,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.346733668341709,-0.043855124645905935,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.371859296482413,-0.0441843673234282,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.396984924623116,-0.04451361000094946,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.42211055276382,-0.04484285267847157,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.447236180904523,-0.045172095355993494,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.472361809045227,-0.0455013380335149,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.49748743718593,-0.04583058071103721,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.522613065326634,-0.046159823388558646,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.547738693467337,-0.04648906606608069,,,2.0,2014-2024
NBA,LogisticGAM,Expected FG,period,continuous_pdp,5.572864321608041,-0.046818308743602724,,,2.0,2014-2024
