player,PLAYER_ID,role,cluster_id,cluster_confidence,archetype,avg_distance,avg_xFG,avg_sdi,actual_fg_pct,pullup_rate,usage_pct,attempts_per_game,total_attempts,games_played,pct_rim,pct_midrange,pct_3pt,pct_corner_3,distance_std,distance_iqr,distance_entropy,layup_rate,dunk_rate,hook_rate,floater_rate
Andrew Wiggins,203952,Wing,Wing-2,0.9998959381544092,Wing - Role Player (Mixed),13.405864197530864,0.46352771280440314,0.43126866932389907,0.470679012345679,0.6466049382716049,0.19909873188405797,12.96,648,50,0.4922839506172839,0.125,0.3827160493827161,0.09104938271604937,10.227720742465392,21.0,1.5814980354173653,0.2716049382716049,0.037037037037037035,0.035493827160493825,0.09876543209876543
Joel Embiid,203954,Wing,Wing-0,0.99999940686052,Wing - Mid-Range Specialist (High Usage),12.671403197158082,0.46633819039826113,0.4183064547795301,0.4937833037300178,0.6749555950266429,0.3376307465349252,18.161290322580644,563,31,0.4689165186500888,0.31438721136767317,0.216696269982238,0.010657193605683837,9.132887035740966,16.0,1.6086749680100623,0.23978685612788633,0.02664298401420959,0.0497335701598579,0.03374777975133215
Jusuf Nurkić,203994,Wing,Wing-1,0.9999936217670244,Wing - Role Player (Mixed) (Low Usage),8.656424581005586,0.4888489011023462,0.33062434647720057,0.5027932960893855,0.38268156424581007,0.18600847914069835,8.731707317073171,358,41,0.7597765363128491,0.04189944134078212,0.1983240223463687,0.0111731843575419,8.87427595554659,9.0,1.2516554316417325,0.4581005586592179,0.027932960893854747,0.12569832402234637,0.17597765363128492
Nikola Jokić,203999,Wing,Wing-2,0.9203861201625511,Wing - Role Player (Mixed),11.123123123123124,0.4720591797452798,0.4107048531454552,0.5900900900900901,0.5855855855855856,0.29340567413000407,17.076923076923077,666,39,0.6231231231231231,0.10510510510510511,0.27177177177177175,0.015015015015015015,9.83272913597795,21.0,1.4912644408688964,0.28678678678678676,0.024024024024024024,0.09759759759759759,0.15015015015015015
Kristaps Porziņģis,204001,Wing,Wing-0,0.999991324739244,Wing - Mid-Range Specialist (High Usage),15.3,0.4693476477261423,0.42650580501806395,0.45714285714285713,0.7666666666666667,0.25892201557267924,12.352941176470589,210,17,0.40476190476190477,0.18571428571428572,0.4095238095238095,0.07142857142857142,10.14349203292483,19.0,1.6040840004412826,0.1,0.09047619047619047,0.023809523809523808,0.0380952380952381
T.J. McConnell,204456,Wing,Wing-0,0.9999999999892308,Wing - Mid-Range Specialist (High Usage),11.381818181818181,0.4559072343172184,0.48355811325111153,0.5393939393939394,0.7909090909090909,0.23709213461114245,8.25,330,40,0.5333333333333333,0.3515151515151515,0.11515151515151516,0.01818181818181818,7.18151352444567,10.0,1.5397480349816908,0.20606060606060606,0.0,0.0,0.012121212121212121
D'Angelo Russell,1626156,Wing,Wing-2,0.9999998804688273,Wing - Role Player (Mixed),16.823275862068964,0.41147284599554407,0.5167114551986105,0.4051724137931034,0.8448275862068966,0.26242823458079295,8.923076923076923,232,26,0.36637931034482757,0.15086206896551724,0.48275862068965514,0.07758620689655173,9.279627714567722,16.25,1.5305422537290285,0.14224137931034483,0.0,0.008620689655172414,0.1896551724137931
Karl-Anthony Towns,1626157,Wing,Wing-1,0.9998532816620815,Wing - Role Player (Mixed) (Low Usage),10.72549019607843,0.5082260370279755,0.36134026577820644,0.46638655462184875,0.47198879551820727,0.2508452122552907,14.0,714,51,0.6218487394957983,0.058823529411764705,0.319327731092437,0.014005602240896357,11.158817548744093,24.0,1.3345331740950892,0.4005602240896359,0.06722689075630252,0.05742296918767507,0.09663865546218488
Kelly Oubre Jr.,1626162,Wing,Wing-2,0.9999803550988087,Wing - Role Player (Mixed),14.055718475073315,0.4685110521763608,0.43693797832915604,0.46920821114369504,0.6862170087976539,0.16884507199464224,10.65625,341,32,0.49266862170087977,0.04398826979472141,0.46334310850439886,0.16422287390029328,10.659701649750199,22.0,1.5137688634192057,0.24633431085043989,0.05865102639296188,0.008797653958944282,0.0967741935483871
Devin Booker,1626164,Wing,Wing-0,0.9999514670821963,Wing - Mid-Range Specialist (High Usage),14.728900255754477,0.4338023539921599,0.5006776755746232,0.45524296675191817,0.7749360613810742,0.29861387247562776,18.186046511627907,782,43,0.438618925831202,0.2570332480818414,0.3030690537084399,0.023017902813299233,9.156802139477323,18.0,1.626739917518642,0.2020460358056266,0.016624040920716114,0.0025575447570332483,0.04603580562659847
Myles Turner,1626167,Wing,Wing-1,0.8220201772111962,Wing - Role Player (Mixed) (Low Usage),17.438923395445133,0.43466536747643486,0.44733667012671424,0.4409937888198758,0.7329192546583851,0.18128012842965557,9.66,483,50,0.33747412008281574,0.08488612836438923,0.577639751552795,0.10144927536231885,10.336350496045842,20.0,1.4417605594578944,0.18840579710144928,0.039337474120082816,0.028985507246376812,0.041407867494824016
Bobby Portis,1626171,Wing,Wing-2,0.9999999912485111,Wing - Role Player (Mixed),15.491949910554561,0.42700437403226615,0.4720221367170756,0.48300536672629696,0.7245080500894454,0.22170008336246538,10.96078431372549,559,51,0.3488372093023256,0.26654740608228983,0.38461538461538464,0.15026833631484796,8.961058102705685,17.0,1.5585007749790236,0.14311270125223613,0.01073345259391771,0.11806797853309481,0.08586762075134168
Norman Powell,1626181,Wing,Wing-0,0.9987010359363514,Wing - Mid-Range Specialist (High Usage),14.760989010989011,0.44296381944937135,0.47726984754977547,0.4739010989010989,0.6826923076923077,0.2627134654207415,16.177777777777777,728,45,0.4423076923076923,0.10714285714285714,0.4491758241758242,0.07417582417582418,10.551401146088782,22.0,1.528661109306477,0.28708791208791207,0.012362637362637362,0.01510989010989011,0.11950549450549451
Royce O'Neale,1626220,Guard,Guard-3,0.9999999999838529,Guard - Perimeter-Focused (Low Usage),22.197002141327623,0.382960124540778,0.5145534141718515,0.42398286937901497,0.8693790149892934,0.14382420305868504,8.49090909090909,467,55,0.16488222698072805,0.021413276231263382,0.8137044967880086,0.14132762312633834,8.74285432357027,4.0,1.1839132818916995,0.11991434689507495,0.008565310492505354,0.0,0.055674518201284794
Domantas Sabonis,1627734,Big,Big-1,1.0,Big - Paint-Dominant (High Usage),6.108597285067873,0.5545181496200646,0.30421475039881785,0.5429864253393665,0.2579185520361991,0.22237826408398637,11.631578947368421,221,19,0.83710407239819,0.04072398190045249,0.12217194570135748,0.027149321266968326,7.812982687680331,5.0,1.2617751137639797,0.5067873303167421,0.10407239819004525,0.12669683257918551,0.049773755656108594
Kris Dunn,1627739,Wing,Wing-2,0.999999553091378,Wing - Role Player (Mixed),14.27299703264095,0.45120928358134,0.4316288204185131,0.47774480712166173,0.7091988130563798,0.13073475876946586,6.2407407407407405,337,54,0.49554896142433236,0.04154302670623145,0.4629080118694362,0.19584569732937684,9.936237831345556,20.0,1.5546682499678526,0.22255192878338279,0.03560830860534125,0.026706231454005934,0.20474777448071216
Buddy Hield,1627741,Guard,Guard-0,1.0,Guard - Perimeter-Focused (Low Usage),18.292358803986712,0.4174896946004064,0.5114217635414815,0.4318936877076412,0.7342192691029901,0.187780838168367,6.688888888888889,301,45,0.27906976744186046,0.06976744186046512,0.6511627906976745,0.15614617940199338,10.279473466614455,21.0,1.3762532710193973,0.2591362126245847,0.0033222591362126247,0.0,0.023255813953488372
Brandon Ingram,1627742,Wing,Wing-0,0.9993606420890674,Wing - Mid-Range Specialist (High Usage),14.616740088105727,0.44695504991915835,0.4825623395118536,0.473568281938326,0.8061674008810573,0.2661032902532958,17.132075471698112,908,53,0.3799559471365639,0.3303964757709251,0.289647577092511,0.06938325991189427,8.539849229518719,14.0,1.5908411722952003,0.15528634361233482,0.034140969162995596,0.003303964757709251,0.03634361233480176
Caris LeVert,1627747,Wing,Wing-2,0.9999999327615656,Wing - Role Player (Mixed),15.632478632478632,0.4396281318961343,0.5069709903083139,0.43162393162393164,0.7264957264957265,0.17352959494208403,6.5,234,36,0.4358974358974359,0.07692307692307693,0.4871794871794871,0.08974358974358974,10.28486808017391,21.0,1.4920232480493518,0.23076923076923078,0.03418803418803419,0.004273504273504274,0.07692307692307693
Jamal Murray,1627750,Wing,Wing-0,0.9999999999978182,Wing - Mid-Range Specialist (High Usage),15.533617929562434,0.42737657138377877,0.498367088804814,0.48452508004268946,0.736392742796158,0.2772673688152413,18.74,937,50,0.39274279615795094,0.2102454642475987,0.3948772678762007,0.040554962646744935,9.798351020959325,20.0,1.5644089223089979,0.2518676627534685,0.005336179295624333,0.0032017075773745998,0.10032017075773746
Jaylen Brown,1627759,Wing,Wing-0,0.6778906202915131,Wing - Mid-Range Specialist (High Usage),13.458823529411765,0.44694439687299214,0.46774985303274264,0.4832579185520362,0.6868778280542986,0.3609900026858456,22.551020408163264,1105,49,0.4805429864253394,0.25429864253393664,0.265158371040724,0.02895927601809955,9.163292023946017,18.0,1.627404925099341,0.2823529411764706,0.02262443438914027,0.008144796380090498,0.07873303167420814
Gary Payton II,1627780,Wing,Wing-1,0.9999976805679045,Wing - Role Player (Mixed) (Low Usage),9.272727272727273,0.5358418632641838,0.367590557744624,0.5318181818181819,0.38181818181818183,0.16831733564543275,5.116279069767442,220,43,0.6772727272727272,0.013636363636363636,0.3090909090909091,0.13636363636363635,10.232376845436027,22.0,1.3369843393358587,0.4636363636363636,0.10454545454545454,0.045454545454545456,0.06818181818181818
Pascal Siakam,1627783,Wing,Wing-2,0.9299172126286923,Wing - Role Player (Mixed),12.104540654699049,0.4600054225648518,0.4304713438185786,0.4804646251319958,0.6451953537486801,0.28481389028589116,18.568627450980394,947,51,0.5649419218585006,0.1689545934530095,0.26610348468849,0.042238648363252376,9.338628910685175,20.0,1.5869989436516403,0.30623020063357975,0.009503695881731784,0.029567053854276663,0.10559662090813093
Ivica Zubac,1627826,Big,Big-0,1.0,Big - Paint-Dominant (Low Usage),3.613053613053613,0.5934046385672889,0.28097784256370917,0.6130536130536131,0.07925407925407925,0.18354601796557435,9.976744186046512,429,43,0.9766899766899766,0.023310023310023312,0.0,0.0,3.426725262913962,5.0,0.9147991496698203,0.32400932400932403,0.20279720279720279,0.3916083916083916,0.07692307692307693
De'Aaron Fox,1628368,Wing,Wing-2,0.9975611203219193,Wing - Role Player (Mixed),14.173590504451038,0.44694842338723134,0.4706417425975064,0.4836795252225519,0.7744807121661721,0.24363688067879685,14.977777777777778,674,45,0.47774480712166173,0.14391691394658754,0.3783382789317507,0.08160237388724036,9.689893780247562,19.0,1.5850122020382018,0.20919881305637983,0.011869436201780416,0.002967359050445104,0.10534124629080119
Malik Monk,1628370,Wing,Wing-2,0.9999987140521539,Wing - Role Player (Mixed),16.51834862385321,0.42401637924135654,0.4965836184762862,0.43577981651376146,0.7729357798165137,0.23106505131029176,10.13953488372093,436,43,0.40596330275229353,0.11467889908256881,0.47935779816513757,0.08027522935779817,9.753378808711778,18.25,1.5435287686697425,0.17660550458715596,0.04357798165137615,0.0045871559633027525,0.11009174311926606
Lauri Markkanen,1628374,Wing,Wing-2,0.9962071221121738,Wing - Role Player (Mixed),13.407928388746804,0.47963123712402145,0.42051058296881383,0.4782608695652174,0.6074168797953964,0.26790443948148934,19.073170731707318,782,41,0.5012787723785166,0.09718670076726342,0.40153452685422,0.0907928388746803,10.475437452108958,22.0,1.5189173690315512,0.2647058823529412,0.09335038363171355,0.028132992327365727,0.056265984654731455
Donovan Mitchell,1628378,Wing,Wing-2,0.6572998998208206,Wing - Role Player (Mixed),15.769811320754718,0.4329398474980771,0.4847885850972637,0.4867924528301887,0.7566037735849057,0.31660201914404584,20.784313725490197,1060,51,0.41509433962264153,0.12075471698113208,0.4641509433962264,0.052830188679245285,10.394932027790443,20.0,1.5347989473289572,0.2188679245283019,0.01509433962264151,0.008490566037735849,0.1660377358490566
Luke Kennard,1628379,Guard,Guard-0,1.0,Guard - Perimeter-Focused (Low Usage),17.83712121212121,0.4187320857762218,0.5009370916222624,0.5454545454545454,0.821969696969697,0.12518912199659962,5.387755102040816,264,49,0.2878787878787879,0.10606060606060606,0.6060606060606061,0.2272727272727273,9.150618880797168,15.0,1.4450365558483882,0.17045454545454544,0.0,0.003787878787878788,0.022727272727272728
John Collins,1628381,Wing,Wing-1,0.9629258007445245,Wing - Role Player (Mixed) (Low Usage),11.059426229508198,0.5215323059894708,0.4031661346561915,0.5655737704918032,0.48975409836065575,0.18162107909043082,9.568627450980392,488,51,0.5819672131147541,0.07991803278688525,0.33811475409836067,0.22336065573770492,9.775222904483002,21.0,1.511207042888858,0.2848360655737705,0.14344262295081966,0.08196721311475409,0.02459016393442623
OG Anunoby,1628384,Wing,Wing-1,0.9946299981738986,Wing - Role Player (Mixed) (Low Usage),13.02805611222445,0.5239668154879001,0.42584382138252036,0.4789579158316633,0.5751503006012024,0.1974996120355203,12.170731707317072,499,41,0.4849699398797595,0.05410821643286573,0.46092184368737477,0.24649298597194386,10.922656826866236,23.0,1.4639745742384167,0.23246492985971945,0.18236472945891782,0.01002004008016032,0.02404809619238477
Jarrett Allen,1628386,Big,Big-0,1.0,Big - Paint-Dominant (Low Usage),4.575376884422111,0.5978178028735904,0.29603703361681327,0.6231155778894473,0.24120603015075376,0.18537508864493804,9.255813953488373,398,43,0.9195979899497487,0.05778894472361809,0.022613065326633167,0.012562814070351758,5.021675609607744,6.0,1.0991152403510958,0.33668341708542715,0.25125628140703515,0.1658291457286432,0.15326633165829145
Bam Adebayo,1628389,Wing,Wing-2,0.9999949795581337,Wing - Role Player (Mixed),12.84822695035461,0.47480374013521554,0.4172417220849277,0.4425531914893617,0.6709219858156028,0.2379417037381316,14.6875,705,48,0.5347517730496454,0.1375886524822695,0.3276595744680851,0.12056737588652483,9.337634650033769,19.0,1.597857489143718,0.1673758865248227,0.075177304964539,0.07943262411347518,0.09078014184397164
Isaiah Hartenstein,1628392,Big,Big-0,1.0,Big - Paint-Dominant (Low Usage),4.317535545023697,0.6258565312341503,0.262540125575094,0.6350710900473934,0.3127962085308057,0.16380683339812535,7.033333333333333,211,30,0.919431279620853,0.05687203791469194,0.023696682464454978,0.009478672985781991,5.05009435012447,6.0,1.07282535781911,0.2843601895734597,0.3127962085308057,0.09004739336492891,0.24170616113744076
Kyle Kuzma,1628398,Wing,Wing-1,0.5541079118939778,Wing - Role Player (Mixed) (Low Usage),10.653465346534654,0.48880190848976257,0.4083194945050149,0.48118811881188117,0.48118811881188117,0.21019368748058403,10.1,505,50,0.6277227722772277,0.07128712871287128,0.300990099009901,0.09900990099009901,10.150881230379017,21.0,1.5132900227753534,0.403960396039604,0.04554455445544554,0.061386138613861385,0.09108910891089109
Derrick White,1628401,Guard,Guard-4,1.0,Guard - Mid-Range Specialist,18.86934673366834,0.4031334688092628,0.5128264515683679,0.38944723618090454,0.8592964824120602,0.22728698305148196,15.307692307692308,796,52,0.27889447236180903,0.1444723618090452,0.5766331658291456,0.0678391959798995,9.280154795682334,15.0,1.4647561152168973,0.12562814070351758,0.01256281407035176,0.0,0.12814070351758794
Josh Hart,1628404,Wing,Wing-2,0.9999546817891368,Wing - Role Player (Mixed),13.411167512690355,0.46631309162501094,0.4474104993175731,0.49746192893401014,0.6573604060913706,0.16316821837185114,9.162790697674419,394,43,0.4898477157360406,0.08629441624365482,0.42385786802030456,0.12436548223350254,10.466642865924566,22.0,1.5251114088444961,0.3147208121827411,0.02284263959390863,0.0,0.07614213197969544
Dillon Brooks,1628415,Wing,Wing-0,0.5054391572401894,Wing - Mid-Range Specialist (High Usage),15.996527777777779,0.42229381657800963,0.5037321964382692,0.4409722222222222,0.8414351851851852,0.2831785761183577,17.632653061224488,864,49,0.375,0.2337962962962963,0.3912037037037037,0.06481481481481483,8.894188709289141,16.0,1.5674130655963348,0.14699074074074073,0.005787037037037037,0.0023148148148148147,0.06828703703703703
Grayson Allen,1628960,Guard,Guard-2,1.0,Guard - Perimeter-Focused (High Usage),19.367303609341825,0.4022791293804781,0.5092710756958643,0.4182590233545648,0.7855626326963907,0.2230914039393367,13.457142857142857,471,35,0.3078556263269639,0.01910828025477707,0.673036093418259,0.09129511677282379,10.335176091468771,19.0,1.3721753600119597,0.1932059447983015,0.012738853503184714,0.004246284501061571,0.07430997876857749
Marvin Bagley III,1628963,Big,Big-0,1.0,Big - Paint-Dominant (Low Usage),4.354243542435424,0.609938755363656,0.2937577399349469,0.6162361623616236,0.1881918819188192,0.1818474240560432,6.775,271,40,0.9114391143911439,0.01107011070110701,0.07749077490774908,0.014760147601476014,6.558565962251818,4.0,0.9931772419398709,0.4907749077490775,0.23616236162361623,0.08487084870848709,0.08856088560885608
Mikal Bridges,1628969,Wing,Wing-2,0.9999999761033876,Wing - Role Player (Mixed),14.455331412103746,0.45947502068697704,0.46123375431408264,0.5043227665706052,0.7463976945244957,0.17161987512092164,12.618181818181819,694,55,0.4135446685878963,0.14553314121037464,0.4409221902017291,0.20172910662824206,9.71959797577258,20.0,1.5943782551325907,0.2132564841498559,0.03602305475504323,0.002881844380403458,0.03890489913544669
Miles Bridges,1628970,Wing,Wing-1,0.9989191021256077,Wing - Role Player (Mixed) (Low Usage),13.747066492829205,0.4699680265839594,0.440182695447996,0.4485006518904824,0.6192959582790091,0.2283514233833177,14.471698113207546,767,53,0.5202086049543677,0.03389830508474576,0.4445893089960887,0.1303780964797914,10.855021993524792,22.0,1.4986679520770474,0.24641460234680573,0.06779661016949153,0.0651890482398957,0.11734028683181226
Bruce Brown,1628971,Wing,Wing-1,0.938627316161908,Wing - Role Player (Mixed) (Low Usage),9.747093023255815,0.48965742396903383,0.38546454950506615,0.4622093023255814,0.4796511627906977,0.13610376888391937,6.254545454545455,344,55,0.6773255813953489,0.06686046511627906,0.25581395348837205,0.12209302325581395,9.41882568259626,20.0,1.5063119063909207,0.4796511627906977,0.023255813953488372,0.00872093023255814,0.1686046511627907
Jalen Brunson,1628973,Wing,Wing-0,0.7162623040329348,Wing - Mid-Range Specialist (High Usage),14.9228515625,0.43074381277233453,0.5005278549099161,0.4697265625,0.841796875,0.30209260045138014,20.48,1024,50,0.4306640625,0.1884765625,0.380859375,0.0654296875,9.177989378172272,18.0,1.5614673226352318,0.150390625,0.0,0.005859375,0.1865234375
Wendell Carter Jr.,1628976,Wing,Wing-2,0.9940130223018722,Wing - Role Player (Mixed),13.046838407494144,0.5127096645872276,0.3885843000688267,0.4918032786885246,0.6065573770491803,0.15454592446648366,8.372549019607844,427,51,0.5035128805620609,0.0936768149882904,0.4028103044496487,0.15456674473067916,10.355994752065703,22.0,1.5469726942033464,0.20843091334894615,0.1592505854800937,0.0234192037470726,0.053864168618266976
Donte DiVincenzo,1628978,Guard,Guard-0,1.0,Guard - Perimeter-Focused (Low Usage),20.20578231292517,0.4080726987064583,0.48353122503839674,0.41156462585034015,0.8452380952380952,0.1664223795330353,10.5,588,56,0.20748299319727892,0.03231292517006803,0.7602040816326531,0.1921768707482993,9.143014792132766,4.0,1.2623279431813772,0.1326530612244898,0.015306122448979591,0.00510204081632653,0.05612244897959184
Shai Gilgeous-Alexander,1628983,Wing,Wing-0,0.9711377838375393,Wing - Mid-Range Specialist (High Usage),12.367219917012449,0.45888039698442085,0.4892688673479277,0.553941908713693,0.7074688796680498,0.3229589671860004,19.6734693877551,964,49,0.5062240663900415,0.262448132780083,0.2313278008298755,0.012448132780082987,8.842923974152757,15.25,1.5848071427939439,0.27593360995850624,0.013485477178423237,0.001037344398340249,0.06431535269709543
Kevin Huerter,1628989,Wing,Wing-2,0.9946627092662489,Wing - Role Player (Mixed),15.543735224586289,0.44558955426299557,0.464276826978806,0.45390070921985815,0.7257683215130024,0.18704096118981042,8.8125,423,48,0.41371158392434987,0.037825059101654845,0.5484633569739953,0.1347517730496454,10.870297468684564,22.0,1.4271392864702133,0.25059101654846333,0.018912529550827423,0.002364066193853428,0.1182033096926714
Jaren Jackson Jr.,1628991,Wing,Wing-0,0.9528534635124586,Wing - Mid-Range Specialist (High Usage),12.364394993045897,0.4482640455990577,0.43036212220265335,0.4756606397774687,0.6203059805285118,0.252519815763242,14.979166666666666,719,48,0.5924895688456189,0.08066759388038942,0.32684283727399166,0.0764951321279555,9.250500890738676,19.0,1.4884862670338277,0.2141863699582754,0.02086230876216968,0.13351877607788595,0.24200278164116829
De'Anthony Melton,1629001,Wing,Wing-2,0.9996849516988457,Wing - Role Player (Mixed),14.66304347826087,0.4380967438250275,0.4787732527370867,0.42391304347826086,0.6594202898550725,0.24087607375389833,9.857142857142858,276,28,0.4782608695652174,0.043478260869565216,0.4782608695652174,0.14492753623188406,10.551632884143531,21.25,1.4620927029409345,0.3188405797101449,0.0036231884057971015,0.014492753623188406,0.10869565217391304
Svi Mykhailiuk,1629004,Guard,Guard-0,1.0,Guard - Perimeter-Focused (Low Usage),17.46518987341772,0.4323520466698093,0.4764409840565457,0.4778481012658228,0.7341772151898734,0.1363826860841424,7.022222222222222,316,45,0.310126582278481,0.04430379746835443,0.6455696202531646,0.2721518987341772,9.826852923318429,19.25,1.4056879441204628,0.23417721518987342,0.02531645569620253,0.006329113924050633,0.022151898734177215
Josh Okogie,1629006,Wing,Wing-1,0.999999971098736,Wing - Role Player (Mixed) (Low Usage),14.538812785388128,0.4910636850685885,0.43971364362710647,0.4383561643835616,0.6073059360730594,0.11239383701382429,4.469387755102041,219,49,0.4292237442922374,0.0182648401826484,0.5525114155251141,0.3744292237442922,10.695626322813782,21.0,1.4279464746864157,0.2648401826484018,0.1278538812785388,0.0,0.0365296803652968
Michael Porter Jr.,1629008,Wing,Wing-2,0.9999716074415065,Wing - Role Player (Mixed),16.63302752293578,0.4468677547792357,0.4625993040263257,0.4744429882044561,0.7418086500655308,0.2936149809689221,18.609756097560975,763,41,0.3328964613368283,0.1559633027522936,0.5111402359108781,0.0707732634338139,10.06183296195875,20.0,1.4496349838276719,0.1913499344692005,0.0563564875491481,0.00655307994757536,0.045871559633027525
Collin Sexton,1629012,Wing,Wing-2,0.9399480072240524,Wing - Role Player (Mixed),12.555555555555555,0.4595390864031512,0.4391378637266809,0.48148148148148145,0.6274509803921569,0.2504175957539766,10.2,459,45,0.5555555555555556,0.10021786492374728,0.34422657952069713,0.05664488017429194,10.192827914885767,23.0,1.5157197070233421,0.3616557734204793,0.0,0.008714596949891068,0.13725490196078433
Landry Shamet,1629013,Guard,Guard-0,1.0,Guard - Perimeter-Focused (Low Usage),19.19905213270142,0.4169956066209877,0.5294751923409365,0.44549763033175355,0.8436018957345972,0.15071934887724361,7.275862068965517,211,29,0.21800947867298578,0.052132701421800945,0.7298578199052133,0.36018957345971564,8.939383117745916,8.5,1.2874507491496119,0.14691943127962084,0.009478672985781991,0.0,0.023696682464454975
Anfernee Simons,1629014,Guard,Guard-4,1.0,Guard - Mid-Range Specialist,19.142628205128204,0.3972120530911199,0.5261467473333308,0.4423076923076923,0.8381410256410257,0.22590153112449798,11.773584905660377,624,53,0.2532051282051282,0.15865384615384615,0.5881410256410257,0.056089743589743585,9.025583940837496,15.0,1.390910696983163,0.14423076923076922,0.003205128205128205,0.01282051282051282,0.09455128205128205
Gary Trent Jr.,1629018,Guard,Guard-3,1.0,Guard - Perimeter-Focused (Low Usage),20.878612716763005,0.38776191244687125,0.5464817260127841,0.38439306358381503,0.9479768786127167,0.14914789845149057,7.361702127659575,346,47,0.17341040462427745,0.0953757225433526,0.7312138728323698,0.22254335260115607,7.414615753059559,7.0,1.2526369427687016,0.049132947976878616,0.0,0.002890173410404624,0.0953757225433526
P.J. Washington,1629023,Wing,Wing-2,0.9919068195640107,Wing - Role Player (Mixed),11.451612903225806,0.48978322901198407,0.4054934676474759,0.44731182795698926,0.5720430107526882,0.20273508273441415,11.923076923076923,465,39,0.6150537634408602,0.04516129032258064,0.33978494623655914,0.13978494623655915,9.804463411164717,20.0,1.4925744445008087,0.25591397849462366,0.08817204301075268,0.07741935483870968,0.17204301075268819
Deandre Ayton,1629028,Big,Big-0,1.0,Big - Paint-Dominant (Low Usage),4.910194174757281,0.5825506233292763,0.26907144782904774,0.6747572815533981,0.29854368932038833,0.16741942851277314,8.956521739130435,412,46,0.9393203883495145,0.06067961165048544,0.0,0.0,4.64341020763458,7.0,1.1202601597970314,0.32524271844660196,0.20388349514563106,0.17233009708737865,0.12135922330097088
Luka Dončić,1629029,Wing,Wing-0,0.921616035125666,Wing - Mid-Range Specialist (High Usage),17.317443120260023,0.41075124277948377,0.5209245558149119,0.4734561213434453,0.8775731310942578,0.36648697585059087,21.976190476190474,923,42,0.3640303358613218,0.16793066088840736,0.46803900325027087,0.027085590465872153,9.604996280168102,17.0,1.5412367642210194,0.11375947995666305,0.0032502708559046588,0.0010834236186348862,0.18418201516793067
Rui Hachimura,1629060,Wing,Wing-2,0.9999999999575726,Wing - Role Player (Mixed),15.80195599022005,0.45118184802388817,0.4809752070409818,0.511002444987775,0.7628361858190709,0.15081806071831827,9.295454545454545,409,44,0.33496332518337407,0.2273838630806846,0.43765281173594134,0.19070904645476772,9.232688946581755,17.0,1.5470456306720608,0.17359413202933985,0.05623471882640587,0.007334963325183374,0.009779951100244499
Jock Landale,1629111,Wing,Wing-1,0.991677439219694,Wing - Role Player (Mixed) (Low Usage),11.148681055155876,0.4934087856753643,0.37523721898513407,0.5275779376498801,0.45323741007194246,0.17869931960921145,8.510204081632653,417,49,0.60431654676259,0.05275779376498801,0.34292565947242204,0.08872901678657075,10.33254541003491,22.0,1.469560515927038,0.2997601918465228,0.05275779376498801,0.18944844124700239,0.02877697841726619
Duncan Robinson,1629130,Guard,Guard-3,0.9999999999995843,Guard - Perimeter-Focused (Low Usage),20.502092050209207,0.39835996632517584,0.5152262898780315,0.44142259414225943,0.8744769874476988,0.15173904470271649,9.372549019607844,478,51,0.200836820083682,0.02092050209205021,0.7782426778242678,0.20502092050209203,8.632430917110128,4.0,1.1559427298018798,0.11506276150627615,0.006276150627615063,0.0041841004184100415,0.08158995815899582
Terance Mann,1629611,Wing,Wing-2,0.9998796341785788,Wing - Role Player (Mixed),12.929577464788732,0.4785915354053559,0.4330887227228763,0.4507042253521127,0.6302816901408451,0.1347325974770642,6.173913043478261,284,46,0.5176056338028169,0.08098591549295775,0.4014084507042254,0.17957746478873238,10.36244093604343,22.0,1.5897752914144172,0.31690140845070425,0.04929577464788732,0.0035211267605633804,0.04225352112676056
Andrew Nembhard,1629614,Wing,Wing-2,0.9999966356221898,Wing - Role Player (Mixed),15.878787878787879,0.43038187741893214,0.4859630054817925,0.44107744107744107,0.7777777777777778,0.23534532617222856,13.813953488372093,594,43,0.37373737373737376,0.24242424242424243,0.38383838383838376,0.037037037037037035,9.865988447147389,18.0,1.6281960920668956,0.2138047138047138,0.005050505050505051,0.0016835016835016834,0.058922558922558925
Zion Williamson,1629627,Big,Big-0,1.0,Big - Paint-Dominant (Low Usage),3.1514598540145986,0.5771823404520395,0.3150292900417618,0.583941605839416,0.18795620437956204,0.26234730118621463,13.7,548,40,0.9744525547445255,0.020072992700729927,0.005474452554744526,0.0,3.3916848617332356,3.0,0.8711987312146542,0.6605839416058394,0.10583941605839416,0.043795620437956206,0.10036496350364964
RJ Barrett,1629628,Wing,Wing-2,0.9994900772033737,Wing - Role Player (Mixed),11.61111111111111,0.4808824972261099,0.38665642569030206,0.48148148148148145,0.5902777777777778,0.2525168070290568,13.935483870967742,432,31,0.6064814814814815,0.027777777777777776,0.36574074074074076,0.08564814814814814,10.503415273388889,22.0,1.4434789851069756,0.3425925925925926,0.041666666666666664,0.020833333333333332,0.1712962962962963
Ja Morant,1629630,Wing,Wing-2,0.9946594525342214,Wing - Role Player (Mixed),12.003105590062113,0.4620952589570222,0.4333104666669942,0.40993788819875776,0.6832298136645962,0.30523576663734975,16.1,322,20,0.6180124223602484,0.11801242236024845,0.2639751552795031,0.037267080745341616,9.311667704246048,19.0,1.5902413770006334,0.2857142857142857,0.031055900621118012,0.0,0.18012422360248448
