player,attempts,mean_sdi,actual_fg,predicted_fg,avg_points_per_shot,avg_shot_value_added,avg_points_over_expected,above_expected_fg
Jeremiah Fears,658,0.4185312467113725,0.42857142857142855,0.48851116377720905,0.9468085106382979,-0.05993973520578049,-0.13508968580537956,-0.0599397352057805
Victor Wembanyama,654,0.41252541947787985,0.5107033639143731,0.4923451281621142,1.1330275229357798,0.01835823575225891,0.028502995218541,0.018358235752258922
VJ Edgecombe,653,0.44055031930288424,0.4226646248085758,0.4714005591669701,0.998468606431853,-0.04873593435839427,-0.11010613897223279,-0.048735934358394295
Andrew Wiggins,648,0.43126866932389907,0.470679012345679,0.47865710771502823,1.0925925925925926,-0.007978095369349193,-0.011805549972483297,-0.007978095369349236
Jabari Smith Jr.,648,0.46984718515018553,0.4367283950617284,0.4489266639325597,1.0509259259259258,-0.012198268870831282,-0.03885721262765995,-0.012198268870831308
Brandon Miller,636,0.468027823999913,0.42452830188679247,0.4505372334412495,1.0267295597484276,-0.026008931554457028,-0.063963999086441,-0.02600893155445705
Naz Reid,635,0.4738677016262716,0.4692913385826772,0.446333589262779,1.1511811023622047,0.0229577493198982,0.05324604089717691,0.02295774931989819
Matas Buzelis,631,0.40655201708966343,0.47385103011093505,0.4970493342916758,1.126782884310618,-0.023198304180740804,-0.05623569402644155,-0.02319830418074076
Anfernee Simons,624,0.5261467473333308,0.4423076923076923,0.4069533416376729,1.1121794871794872,0.035354350670019456,0.08367972525262403,0.03535435067001941
Saddiq Bey,624,0.4371727096316738,0.44551282051282054,0.47410028876690147,1.0400641025641026,-0.02858746825408096,-0.06774186197226534,-0.028587468254080928
Jaime Jaquez Jr.,622,0.4066184452253162,0.5048231511254019,0.49730182502012577,1.0530546623794212,0.007521326105276201,-0.0036491807928110695,0.007521326105276116
Onyeka Okongwu,620,0.3945541518983012,0.4838709677419355,0.506143662270294,1.1338709677419354,-0.022272694528358384,-0.05841174913903615,-0.02227269452835845
Andrew Nembhard,594,0.4859630054817925,0.44107744107744107,0.43714697268117586,1.0218855218855218,0.003930468396265213,0.0033288233670621713,0.003930468396265208
Toumani Camara,592,0.47328551818747516,0.4408783783783784,0.4464806482651177,1.1283783783783783,-0.005602269886739315,-0.021548859456667572,-0.005602269886739286
Jaden McDaniels,590,0.418009228400856,0.5186440677966102,0.4886448432654449,1.1779661016949152,0.029999224531165276,0.08462939190494223,0.029999224531165325
LeBron James,588,0.41673769176283,0.5017006802721088,0.48976959106688817,1.0901360544217686,0.011931089205220641,0.0037328084319888585,0.011931089205220624
Donte DiVincenzo,588,0.48353122503839674,0.41156462585034015,0.43827224617729443,1.1139455782312926,-0.026707620326954302,-0.0640263376133049,-0.026707620326954284
Reed Sheppard,585,0.5074409319806621,0.4256410256410256,0.4209412464781593,1.07008547008547,0.004699779162866343,0.01775328786694967,0.0046997791628663466
Collin Gillespie,576,0.52947161903464,0.4340277777777778,0.40435923891081094,1.1510416666666667,0.029668538866966836,0.09468513254366695,0.029668538866966854
Alex Sarr,575,0.3643159869472757,0.4956521739130435,0.528994206638726,1.0608695652173914,-0.0333420327256825,-0.081723714452643,-0.03334203272568248
Chet Holmgren,568,0.3684441685325881,0.5598591549295775,0.5258202495917437,1.227112676056338,0.034038905337833825,0.04644469107067972,0.034038905337833825
Evan Mobley,568,0.3666371150257417,0.5123239436619719,0.527265682833499,1.1091549295774648,-0.014941739171527097,-0.05846079436311423,-0.01494173917152708
Joel Embiid,563,0.4183064547795301,0.4937833037300178,0.4881293540131525,1.0568383658969804,0.005653949716865284,-0.01007346109939057,0.005653949716865281
Bobby Portis,559,0.4720221367170756,0.48300536672629696,0.4476094356879446,1.1395348837209303,0.03539593103835237,0.09131761109795777,0.03539593103835237
Naji Marshall,552,0.4255536640818442,0.532608695652174,0.4834250537861454,1.1521739130434783,0.049183641866028485,0.08062160144888755,0.04918364186602853
Dyson Daniels,550,0.328994537911822,0.49818181818181817,0.5564121525759332,1.0145454545454546,-0.05823033439411507,-0.15326061287581427,-0.05823033439411507
Zion Williamson,548,0.3150292900417618,0.583941605839416,0.5668710439486331,1.167883211678832,0.017070561890782973,0.032401589306929886,0.01707056189078293
Zach LaVine,547,0.4916608218734626,0.4789762340036563,0.43317861078971476,1.1389396709323583,0.045797623213941555,0.10520913021450651,0.04579762321394154
Tim Hardaway Jr.,543,0.516486421160364,0.4530386740331492,0.4139911854132358,1.1915285451197053,0.03904748861991333,0.09773916726152157,0.03904748861991336
Stephon Castle,537,0.3997835244678614,0.46368715083798884,0.5023141144031065,1.0130353817504656,-0.03862696356511769,-0.10772661195674982,-0.038626963565117634
Peyton Watson,532,0.4235850910918484,0.49624060150375937,0.48421676964360916,1.1334586466165413,0.012023831860150191,0.03779526625173713,0.012023831860150214
Kyshawn George,528,0.48588504939882543,0.4412878787878788,0.43755752918639235,1.053030303030303,0.0037303496014864566,0.014000215128032768,0.003730349601486438
Jerami Grant,527,0.46186097250643193,0.43833017077798864,0.45547779778455494,1.0512333965844403,-0.017147627006566288,-0.0366536117050919,-0.0171476270065663
Derik Queen,527,0.3648114823891032,0.49146110056925996,0.529039831571002,1.0113851992409868,-0.03757873100174209,-0.08595110828734298,-0.03757873100174203
Jaylen Wells,523,0.48445497027321693,0.4149139579349904,0.4382550181960565,1.0038240917782026,-0.02334106026106609,-0.06698826227169047,-0.023341060261066082
Brandin Podziemski,522,0.48844724215932295,0.4482758620689655,0.4357190578578476,1.0708812260536398,0.012556804211117933,0.027271992458472925,0.012556804211117933
Ayo Dosunmu,518,0.4205651949099936,0.5173745173745173,0.48695343284788156,1.2123552123552124,0.030421084526635816,0.08900126000928946,0.030421084526635778
Ace Bailey,518,0.4469316617961419,0.4498069498069498,0.4662334617021948,1.0405405405405406,-0.01642651189524498,-0.054578673122101955,-0.016426511895245022
Klay Thompson,516,0.5395262320681903,0.3875968992248062,0.3967685952060208,1.0465116279069768,-0.009171695981214594,-0.016859791084193616,-0.00917169598121459
Brice Sensabaugh,513,0.502932837478809,0.4502923976608187,0.4245814118959026,1.087719298245614,0.025710985764916098,0.0418166030560828,0.025710985764916094
Jaylon Tyson,512,0.4140269578446631,0.513671875,0.4913962479418289,1.23046875,0.022275627058171106,0.08339116739803558,0.0222756270581711
Keldon Johnson,505,0.42320296880196995,0.5485148514851486,0.48479058542462494,1.2257425742574257,0.06372426606052357,0.13287093828681298,0.06372426606052362
Kyle Kuzma,505,0.4083194945050149,0.48118811881188117,0.4962212560246267,1.0594059405940595,-0.015033137212745521,-0.045335646451664595,-0.015033137212745518
De'Andre Hunter,501,0.4872957603461365,0.4151696606786427,0.4362244258736567,0.9800399201596807,-0.021054765195013984,-0.07434043299521276,-0.02105476519501398
OG Anunoby,499,0.42584382138252036,0.4789579158316633,0.48266993414635906,1.128256513026052,-0.0037120183146957136,-0.011989049706551843,-0.003712018314695753
Cedric Coward,498,0.42977764205765673,0.4678714859437751,0.47966420910526153,1.0783132530120483,-0.011792723161486414,-0.04090498051049493,-0.01179272316148644
Devin Vassell,490,0.5075743471436764,0.42244897959183675,0.420144607739639,1.0408163265306123,0.0023043718521976965,-0.013174417499071256,0.0023043718521977286
John Collins,488,0.4031661346561915,0.5655737704918032,0.49955880222974625,1.276639344262295,0.06601496826205701,0.14805336366126765,0.066014968262057
Giannis Antetokounmpo,487,0.31905505654649446,0.6447638603696099,0.5635022341966375,1.320328542094456,0.0812616261729724,0.1628283161196209,0.08126162617297239
Max Christie,486,0.4902029234704475,0.4670781893004115,0.4340216922915402,1.1872427983539096,0.03305649700887136,0.09734694483701022,0.03305649700887131
Caleb Love,485,0.5166041523740876,0.38969072164948454,0.4144474607276467,0.9711340206185567,-0.024756739078162147,-0.07334964972215448,-0.02475673907816217
Myles Turner,483,0.44733667012671424,0.4409937888198758,0.46585317262750064,1.1055900621118013,-0.024859383807624865,-0.05900399066366825,-0.02485938380762487
Jarace Walker,483,0.4671633953529783,0.40372670807453415,0.451383022732443,0.9855072463768116,-0.047656314657908865,-0.1020342843090919,-0.04765631465790887
Jalen Duren,480,0.28933754772430614,0.63125,0.5861800556190028,1.2625,0.04506994438099722,0.09013988876199444,0.04506994438099721
Duncan Robinson,478,0.5152262898780315,0.44142259414225943,0.41469419287835824,1.1945606694560669,0.026728401263901223,0.07014295314298587,0.02672840126390119
Noah Clowney,477,0.4702787551162487,0.3920335429769392,0.44859288642109485,0.989517819706499,-0.056559343444155676,-0.16023421372501007,-0.05655934344415564
Santi Aldama,476,0.4474523063866632,0.4789915966386555,0.466163948606985,1.1050420168067228,0.012827648031670405,0.013955128870208626,0.012827648031670469
Grayson Allen,471,0.5092710756958643,0.4182590233545648,0.4201890477818314,1.0849256900212314,-0.0019300244272666604,-0.0023666253658941117,-0.0019300244272666411
Josh Giddey,470,0.4146420663567357,0.46170212765957447,0.4911990211758334,1.048936170212766,-0.02949689351625892,-0.0661544808851761,-0.02949689351625895
Moses Moody,469,0.4831175611630028,0.43710021321961623,0.43876558808982974,1.1449893390191899,-0.0016653748702135348,0.002667574650713219,-0.0016653748702135096
Royce O'Neale,467,0.5145534141718515,0.42398286937901497,0.41516836872276836,1.177730192719486,0.008814500656246666,0.03603830914727479,0.008814500656246615
Bub Carrington,465,0.5419758853065353,0.4021505376344086,0.39525547643619835,1.0408602150537634,0.006895061198210244,0.03311523695008819,0.006895061198210262
P.J. Washington,465,0.4054934676474759,0.44731182795698926,0.4981225021013898,0.9978494623655914,-0.05081067414440054,-0.12858412918695686,-0.05081067414440055
Jimmy Butler III,462,0.3964448703768804,0.5194805194805194,0.5052144138149627,1.1082251082251082,0.014266105665556791,0.03158255594205481,0.01426610566555675
Collin Sexton,459,0.4391378637266809,0.48148148148148145,0.47278525429090673,1.093681917211329,0.008696227190574743,0.017302670414367803,0.008696227190574723
Dennis Schröder,457,0.49284973603458226,0.40043763676148797,0.4320570766287219,0.9299781181619255,-0.03161943986723396,-0.07961127802147827,-0.03161943986723392
Ajay Mitchell,456,0.43539586851068135,0.4868421052631579,0.4757058203573042,1.0789473684210527,0.011136284905853732,0.01582193547431318,0.011136284905853722
Julian Champagnie,455,0.4903237535130261,0.421978021978022,0.43328362570717227,1.1274725274725275,-0.011305603729150286,-0.04009408260369372,-0.011305603729150293
Quentin Grimes,449,0.47855854238042067,0.43875278396436523,0.44340870969326124,1.0712694877505569,-0.004655925728895988,-0.02242601061670152,-0.004655925728896004
Kel'el Ware,444,0.35768311229652977,0.5315315315315315,0.5336084909296431,1.1981981981981982,-0.0020769593981116376,0.0008049514789777411,-0.0020769593981115886
Brandon Williams,444,0.43056726804609563,0.46621621621621623,0.47928342604459245,0.9887387387387387,-0.013067209828376258,-0.06291891473912228,-0.013067209828376225
Donovan Clingan,443,0.31888094547866735,0.5259593679458239,0.5628249443385414,1.1670428893905191,-0.03686557639271748,-0.11539925085900647,-0.03686557639271748
Harrison Barnes,439,0.4705180019613789,0.44419134396355353,0.44834058248148395,1.1207289293849658,-0.004149238517930405,-0.01832440329597449,-0.00414923851793042
Malik Monk,436,0.4965836184762862,0.43577981651376146,0.42966559275054594,1.0756880733944953,0.006114223763215535,0.046267512903200594,0.0061142237632155205
Nic Claxton,434,0.2995819191553606,0.5898617511520737,0.5781851695843576,1.1866359447004609,0.011676581567716105,0.016887246573355545,0.011676581567716116
Austin Reaves,433,0.45876267595281617,0.5080831408775982,0.45818238969064806,1.1778290993071594,0.049900751186950115,0.0953373147374648,0.04990075118695014
