player,avg_xFG,actual_fg_pct,makes,attempts,avg_residual,residual_fg_pct
Jaylin Williams,0.4179779384671531,0.3778801843317972,82,217,-0.04009775413535581,-0.04009775413535588
Dru Smith,0.45243608680804687,0.4109090909090909,113,275,-0.04152699589895597,-0.041526995898955976
Will Riley,0.4540550573443359,0.4124087591240876,113,274,-0.041646298220248276,-0.04164629822024829
Karl-Anthony Towns,0.5082260370279755,0.46638655462184875,333,714,-0.04183948240612678,-0.04183948240612678
Cason Wallace,0.4664665341932699,0.4244791666666667,163,384,-0.04198736752660323,-0.0419873675266032
Derik Queen,0.5334826076646415,0.49146110056925996,259,527,-0.04202150709538146,-0.04202150709538155
P.J. Washington,0.48978322901198407,0.44731182795698926,208,465,-0.04247140105499484,-0.042471401054994806
Aaron Nesmith,0.43214261778115,0.3891891891891892,144,370,-0.04295342859196079,-0.042953428591960774
OG Anunoby,0.5239668154879001,0.4789579158316633,239,499,-0.04500889965623685,-0.045008899656236834
VJ Edgecombe,0.4689381086392701,0.4226646248085758,276,653,-0.04627348383069429,-0.046273483830694295
Jordan Poole,0.4176537068147911,0.3698224852071006,125,338,-0.047831221607690474,-0.04783122160769049
Amen Thompson,0.5529168733636497,0.5050071530758226,353,699,-0.04790972028782709,-0.04790972028782714
Nique Clifford,0.4413596151415475,0.39263803680981596,128,326,-0.048721578331731505,-0.04872157833173152
Tre Mann,0.4144126343041975,0.3654618473895582,91,249,-0.048950786914639305,-0.04895078691463928
Nolan Traore,0.4515290275034207,0.4019138755980861,84,209,-0.04961515190533464,-0.04961515190533461
Cody Williams,0.5335796130634677,0.4818181818181818,106,220,-0.05176143124528594,-0.05176143124528587
Ja Morant,0.4620952589570222,0.40993788819875776,132,322,-0.05215737075826439,-0.05215737075826443
Josh Okogie,0.4910636850685885,0.4383561643835616,96,219,-0.05270752068502686,-0.052707520685026876
Jeremiah Fears,0.4815120315229686,0.42857142857142855,282,658,-0.05294060295154004,-0.05294060295154007
Sidy Cissoko,0.4660343272031397,0.40823970037453183,109,267,-0.05779462682860785,-0.057794626828607865
Patrick Williams,0.44356588080034953,0.3853211009174312,126,327,-0.05824477988291833,-0.05824477988291832
Vince Williams Jr.,0.4211439840921089,0.3594306049822064,101,281,-0.06171337910990249,-0.06171337910990249
Jamal Shead,0.42511355221942787,0.3628571428571429,127,350,-0.06225640936228504,-0.06225640936228499
Ausar Thompson,0.574030891268907,0.511166253101737,206,403,-0.06286463816717008,-0.06286463816717003
Danny Wolf,0.4685513629708544,0.40476190476190477,119,294,-0.06378945820894971,-0.06378945820894966
Andre Drummond,0.5706141092415805,0.5023041474654378,109,217,-0.06830996177614276,-0.06830996177614268
Ryan Dunn,0.5098207637171028,0.44061302681992337,115,261,-0.06920773689717948,-0.06920773689717946
Herbert Jones,0.4628234155054931,0.3920863309352518,109,278,-0.07073708457024133,-0.0707370845702413
Nikola Jović,0.441367298860311,0.3704918032786885,113,305,-0.07087549558162247,-0.07087549558162248
Sion James,0.4546753968216688,0.3784860557768924,95,251,-0.07618934104477637,-0.07618934104477637
Mouhamed Gueye,0.5258056002589746,0.44493392070484583,101,227,-0.08087167955412876,-0.08087167955412877
Nae'Qwan Tomlin,0.5711316186634975,0.48739495798319327,116,238,-0.08373666068030426,-0.08373666068030422
Ronald Holland II,0.4981297436713074,0.4131054131054131,145,351,-0.0850243305658943,-0.08502433056589431
Yves Missi,0.6351621526264287,0.5380952380952381,113,210,-0.09706691453119075,-0.09706691453119065
Micah Peavy,0.4954314595695664,0.38181818181818183,84,220,-0.1136132777513846,-0.11361327775138458
Bilal Coulibaly,0.513537122448077,0.3940520446096654,106,269,-0.11948507783841161,-0.11948507783841161
