x_value,fitted_effect,lower_ci,upper_ci,sport,effect_label,season_window
43.11557788944723,-1.0073015592689867,-1.5520134350436097,-0.9171818290659608,NBA,Shot Distance,2014-2024
43.417085427135675,-1.0295458699119653,-1.6017366286862187,-0.9379729783149214,NBA,Shot Distance,2014-2024
43.71859296482412,-1.0514714370501852,-1.65121365806181,-0.9585182320619853,NBA,Shot Distance,2014-2024
44.02010050251256,-1.0730585564146837,-1.7003708013749204,-0.9788010662414437,NBA,Shot Distance,2014-2024
44.321608040201,-1.0942875237364982,-1.7491343368300871,-0.9988049567875845,NBA,Shot Distance,2014-2024
44.62311557788944,-1.1151386347466663,-1.7974305426318486,-1.0185133796346972,NBA,Shot Distance,2014-2024
44.92462311557789,-1.1355921851762258,-1.8451856969847404,-1.0379098107170708,NBA,Shot Distance,2014-2024
45.226130653266324,-1.1556284707562132,-1.8923260780933013,-1.0569777259689943,NBA,Shot Distance,2014-2024
45.52763819095477,-1.1752277872176689,-1.938777964162066,-1.0757006013247572,NBA,Shot Distance,2014-2024
45.82914572864321,-1.1943704302916283,-1.9844676333955755,-1.094061912718648,NBA,Shot Distance,2014-2024
46.130653266331656,-1.21303669570913,-2.029321363998364,-1.1120451360849566,NBA,Shot Distance,2014-2024
46.4321608040201,-1.2312068792012103,-2.0732654341749703,-1.1296337473579707,NBA,Shot Distance,2014-2024
46.73366834170854,-1.248861276498908,-2.116226122129928,-1.1468112224719809,NBA,Shot Distance,2014-2024
47.03517587939698,-1.265980183333261,-2.158129706067779,-1.1635610373612757,NBA,Shot Distance,2014-2024
47.336683417085425,-1.2825438954353063,-2.1989024641930595,-1.1798666679601442,NBA,Shot Distance,2014-2024
47.63819095477386,-1.2985327085360812,-2.238470674710303,-1.1957115902028745,NBA,Shot Distance,2014-2024
47.939698492462306,-1.3139269183666253,-2.2767606158240508,-1.2110792800237582,NBA,Shot Distance,2014-2024
48.24120603015075,-1.3287068206579735,-2.3136985657388394,-1.225953213357082,NBA,Shot Distance,2014-2024
48.54271356783919,-1.3428527111411652,-2.349210802659204,-1.2403168661371362,NBA,Shot Distance,2014-2024
48.84422110552764,-1.3563448855472378,-2.3832236047896833,-1.2541537142982098,NBA,Shot Distance,2014-2024
49.145728643216074,-1.3691636396072284,-2.415663250334814,-1.2674472337745912,NBA,Shot Distance,2014-2024
49.44723618090452,-1.381289269052175,-2.4464560174991328,-1.28018090050057,NBA,Shot Distance,2014-2024
49.74874371859296,-1.3927020757697437,-2.4755282104737004,-1.2923381941356125,NBA,Shot Distance,2014-2024
50.0502512562814,-1.4033880433504131,-2.5028301153549393,-1.3039060321537792,NBA,Shot Distance,2014-2024
50.35175879396984,-1.4133493484733521,-2.5283803676643557,-1.3148811299433303,NBA,Shot Distance,2014-2024
50.65326633165829,-1.4225910336323442,-2.5522096992433676,-1.3252619369042506,NBA,Shot Distance,2014-2024
50.95477386934673,-1.4311181413211722,-2.5743488419333875,-1.3350469024365266,NBA,Shot Distance,2014-2024
51.256281407035175,-1.438935714033616,-2.5948285275758316,-1.344234475940144,NBA,Shot Distance,2014-2024
51.55778894472361,-1.446048794263461,-2.613679488012114,-1.3528231068150887,NBA,Shot Distance,2014-2024
51.859296482412056,-1.4524624245044881,-2.630932455083652,-1.3608112444613472,NBA,Shot Distance,2014-2024
52.1608040201005,-1.4581816472504805,-2.64661816063186,-1.3681973382789046,NBA,Shot Distance,2014-2024
52.46231155778894,-1.4632115049952197,-2.6607673364981523,-1.374979837667747,NBA,Shot Distance,2014-2024
52.76381909547738,-1.4675570402324887,-2.673410714523945,-1.3811571920278594,NBA,Shot Distance,2014-2024
53.065326633165824,-1.471223295456071,-2.684579026550652,-1.3867278507592293,NBA,Shot Distance,2014-2024
53.36683417085427,-1.474215313159747,-2.69430300441969,-1.3916902632618415,NBA,Shot Distance,2014-2024
53.66834170854271,-1.4765381358373002,-2.7026133799724743,-1.3960428789356816,NBA,Shot Distance,2014-2024
53.96984924623115,-1.4781968059825137,-2.7095408850504183,-1.3997841471807368,NBA,Shot Distance,2014-2024
54.27135678391959,-1.4791963660891687,-2.715116251494939,-1.4029125173969914,NBA,Shot Distance,2014-2024
54.57286432160804,-1.4795418586510483,-2.719370211147451,-1.4047636286772753,NBA,Shot Distance,2014-2024
54.874371859296474,-1.479238326161934,-2.7223334958493686,-1.4053209851559445,NBA,Shot Distance,2014-2024
55.17587939698492,-1.4782908111156101,-2.7240368374421076,-1.4052514559228229,NBA,Shot Distance,2014-2024
55.47738693467336,-1.476704356005858,-2.724510967767083,-1.4045568547298126,NBA,Shot Distance,2014-2024
55.778894472361806,-1.4744840033264586,-2.723786618665711,-1.4032389953288151,NBA,Shot Distance,2014-2024
56.08040201005025,-1.4716347955711977,-2.7218945219794053,-1.4012996914717337,NBA,Shot Distance,2014-2024
56.38190954773869,-1.4681617752338556,-2.718865409549582,-1.3987407569104693,NBA,Shot Distance,2014-2024
56.68341708542713,-1.4640699848082148,-2.7147300132176566,-1.3955640053969252,NBA,Shot Distance,2014-2024
56.984924623115575,-1.4593644667880579,-2.7095190648250425,-1.391771250683002,NBA,Shot Distance,2014-2024
57.28643216080401,-1.4540502636671677,-2.7032632962131573,-1.387364306520603,NBA,Shot Distance,2014-2024
57.587939698492455,-1.448132417939326,-2.6959934392234146,-1.3823449866616289,NBA,Shot Distance,2014-2024
57.8894472361809,-1.4416159720983166,-2.6877402256972305,-1.3767151048579833,NBA,Shot Distance,2014-2024
58.19095477386934,-1.4345059686379202,-2.678534387476019,-1.3704764748615665,NBA,Shot Distance,2014-2024
58.49246231155779,-1.42680745005192,-2.6684066564011952,-1.363630910424283,NBA,Shot Distance,2014-2024
58.793969849246224,-1.418525458834099,-2.657387764314176,-1.356180225298033,NBA,Shot Distance,2014-2024
59.09547738693467,-1.4096650374782396,-2.645508443056375,-1.3481262332347195,NBA,Shot Distance,2014-2024
59.39698492462311,-1.400231228478122,-2.6327994244692086,-1.3394707479862433,NBA,Shot Distance,2014-2024
59.69849246231155,-1.3902290743275318,-2.619291440394091,-1.3302155833045084,NBA,Shot Distance,2014-2024
60.0,-1.37966361752025,-2.6050152226724372,-1.320362552941415,NBA,Shot Distance,2014-2024
