sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window,effect_label
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,-2.512562814070364,-0.01705557281361303,-0.2959211276140551,0.26180998198682903,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,-1.507537688442227,-0.010106284180012692,-0.2887582138582964,0.2685456454982711,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,-0.5025125628140756,-0.0033204822345807017,-0.2818310533937207,0.2751900889245593,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,0.5025125628140614,0.0032662770864516633,-0.27518019606553457,0.2817127502384379,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,1.5075376884421985,0.009618437846852679,-0.2688410371904788,0.28807791288418416,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,2.5125628140703498,0.015700444110391065,-0.2628438248700168,0.2942447130907989,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,3.517587939698487,0.02147673994083521,-0.257213844343066,0.30016732422473646,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,4.522613065326624,0.0269117694019535,-0.25197177505962853,0.30579531386353553,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,5.527638190954761,0.03196997655751466,-0.2471342124139833,0.31107416552901257,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,6.532663316582898,0.036615805471286844,-0.24271434366117278,0.3159459546037464,0.0,2014-2024,shotAngle
NHL,LogisticGAM,Expected Goal,angle,continuous_pdp,7.537688442211049,0.04081370020703867,-0.2387227668888321,0.32035016730290944,0.0,2014-2024,shotAngle
