player,season_window,attempts,mean_sdi,actual_rate,expected_rate,residual,sport,position_group
Ryan Pulock,2014-2024,1661,29.23153110423067,0.03672486453943408,0.03833008030875912,-0.0016052157693250413,NHL,D
Yanni Gourde,2014-2024,1659,23.059281732954005,0.0922242314647378,0.08535883917656696,0.006865392288170832,NHL,C
Adam Larsson,2014-2024,1658,30.742861578145448,0.031966224366706875,0.036048422591539224,-0.004082198224832349,NHL,D
Nate Schmidt,2014-2024,1656,28.232991222112823,0.036231884057971016,0.0402569492539601,-0.004025065195989087,NHL,D
Valeri Nichushkin,2014-2024,1648,21.2055901738554,0.0904126213592233,0.08762679560175655,0.0027858257574667478,NHL,W
Warren Foegele,2014-2024,1633,23.11854626779474,0.07103490508266994,0.08968436683377641,-0.018649461751106475,NHL,W
Jason Spezza,2014-2024,1631,25.51299044754015,0.07541385652973635,0.06885281897344285,0.006561037556293503,NHL,C
Travis Hamonic,2014-2024,1621,31.119134862003133,0.025293028994447873,0.033706222772978904,-0.00841319377853103,NHL,D
Alex Iafallo,2014-2024,1619,23.425455722573467,0.07288449660284126,0.07941984866042687,-0.006535352057585611,NHL,W
Marc-Edouard Vlasic,2014-2024,1611,29.682663772023254,0.03600248292985723,0.037952933874374845,-0.0019504509445176163,NHL,D
Justin Schultz,2014-2024,1600,27.634151019597176,0.03875,0.04163825056969166,-0.002888250569691657,NHL,D
Rasmus Dahlin,2014-2024,1599,27.77026823517534,0.05190744215134459,0.04230970707243072,0.009597735078913865,NHL,D
Esa Lindell,2014-2024,1595,29.16617355783063,0.03761755485893417,0.04114730816193547,-0.003529753303001301,NHL,D
Vladislav Namestnikov,2014-2024,1595,21.118043899847006,0.09216300940438872,0.09644013304379453,-0.004277123639405814,NHL,C
Anthony Mantha,2014-2024,1591,23.49588575824207,0.09113764927718417,0.07867885037973878,0.012458798897445389,NHL,W
Alec Martinez,2014-2024,1587,29.32653370028363,0.045998739760554505,0.04088789164012434,0.005110848120430167,NHL,D
Jordan Kyrou,2014-2024,1586,23.317009367816233,0.1021437578814628,0.07382434349303182,0.02831941438843097,NHL,C
Anthony Duclair,2014-2024,1584,22.528839439216046,0.09911616161616162,0.08884998600594984,0.010266175610211772,NHL,W
Neal Pionk,2014-2024,1581,29.875907745630624,0.028462998102466792,0.03483246294502281,-0.00636946484255602,NHL,D
Justin Williams,2014-2024,1578,23.983910543825083,0.07731305449936629,0.07657734726757345,0.000735707231792837,NHL,W
Alex Galchenyuk,2014-2024,1576,24.38845061210711,0.07931472081218274,0.07629956910447644,0.003015151707706304,NHL,C
Dustin Byfuglien,2014-2024,1576,27.78473466910819,0.04378172588832487,0.05002608544038863,-0.006244359552063761,NHL,D
Erik Johnson,2014-2024,1572,29.836195673684923,0.039440203562340966,0.038065176613484734,0.0013750269488562311,NHL,D
Jonathan Drouin,2014-2024,1567,24.804125026826828,0.07019783024888322,0.06906138697125953,0.0011364432776236888,NHL,W
David Savard,2014-2024,1567,29.974366653061818,0.03063178047223995,0.037445286977793354,-0.006813506505553405,NHL,D
Alexander Edler,2014-2024,1552,30.539755117413268,0.029639175257731958,0.031960404993051486,-0.0023212297353195285,NHL,D
MacKenzie Weegar,2014-2024,1551,28.499478162791426,0.03868471953578337,0.03934611144291038,-0.0006613919071270097,NHL,D
Andreas Athanasiou,2014-2024,1549,24.569193917708635,0.08198837959974177,0.07594787870922198,0.006040500890519787,NHL,C
Gustav Forsling,2014-2024,1547,29.718574678905338,0.04201680672268908,0.035976899917663945,0.0060399068050251345,NHL,D
Joel Armia,2014-2024,1546,22.938814985659413,0.07309184993531695,0.07386682211085142,-0.0007749721755344746,NHL,W
Milan Lucic,2014-2024,1546,21.892136408970494,0.07438551099611902,0.08464482207534457,-0.01025931107922555,NHL,W
Ben Chiarot,2014-2024,1545,30.30203510621105,0.02977346278317152,0.03614823440237777,-0.00637477161920625,NHL,D
Pavel Zacha,2014-2024,1542,21.723561196258718,0.08171206225680934,0.0840877499463166,-0.002375687689507258,NHL,C
Carl Hagelin,2014-2024,1541,25.01047674236228,0.05256327060350422,0.06750824658781937,-0.01494497598431515,NHL,W
Conor Sheary,2014-2024,1540,22.715819452377616,0.08506493506493507,0.08216358482230265,0.002901350242632411,NHL,W
Miles Wood,2014-2024,1535,25.010311855162172,0.06254071661237785,0.07330035486751303,-0.010759638255135179,NHL,W
Scott Laughton,2014-2024,1531,24.72923203896319,0.07315480078380143,0.07340751469797216,-0.00025271391417072686,NHL,W
Nick Bonino,2014-2024,1527,23.208706938595874,0.09037328094302555,0.08077277469028481,0.00960050625274074,NHL,C
Connor Brown,2014-2024,1511,23.3274506637487,0.07544672402382528,0.08007649689895138,-0.004629772875126101,NHL,W
Radek Faksa,2014-2024,1508,23.136011565044505,0.06697612732095491,0.08552354060000883,-0.018547413279053918,NHL,C
Sam Gagner,2014-2024,1504,25.60268451463643,0.06382978723404255,0.06802047636487953,-0.004190689130836978,NHL,C
Andrew Copp,2014-2024,1501,22.453748291901405,0.08261159227181879,0.08860601436843597,-0.005994422096617186,NHL,C
Josh Bailey,2014-2024,1500,21.62430555778846,0.08933333333333333,0.0801307933260203,0.009202540007313034,NHL,C
Vince Dunn,2014-2024,1497,27.530498320084746,0.052104208416833664,0.04143778432890818,0.010666424087925487,NHL,D
Evan Bouchard,2014-2024,1484,28.228963108336742,0.05053908355795148,0.04123403807471518,0.009305045483236303,NHL,D
Devon Toews,2014-2024,1480,28.176170829093383,0.05,0.04195437305135746,0.00804562694864254,NHL,D
Rasmus Andersson,2014-2024,1480,30.421473382581766,0.03648648648648649,0.037186997857685276,-0.0007005113711987879,NHL,D
Anthony Cirelli,2014-2024,1477,20.64814052078934,0.09681787406905891,0.093628182761748,0.0031896913073109073,NHL,C
Trevor Moore,2014-2024,1477,25.730309358380783,0.06838185511171294,0.07854040637099134,-0.010158551259278406,NHL,W
Ian Cole,2014-2024,1469,30.04699776776354,0.0224642614023145,0.033538602817699006,-0.011074341415384506,NHL,D
Nick Schmaltz,2014-2024,1463,22.5652553418549,0.09637730690362269,0.08538923795053158,0.01098806895309111,NHL,C
Brayden McNabb,2014-2024,1460,30.2761585129226,0.025342465753424658,0.03615409054349979,-0.01081162479007513,NHL,D
Charlie McAvoy,2014-2024,1459,27.699064114863013,0.045236463331048665,0.044714328709637145,0.00052213462141152,NHL,D
David Krejci,2014-2024,1458,22.476676028340396,0.09259259259259259,0.07326592699639098,0.01932666559620161,NHL,C
Jonas Brodin,2014-2024,1454,31.123922173324093,0.0343878954607978,0.0339400852342221,0.0004478102265756956,NHL,D
Nikita Zadorov,2014-2024,1445,29.96281880451513,0.03944636678200692,0.035447169801565495,0.003999196980441426,NHL,D
Tyler Bertuzzi,2014-2024,1444,22.336351613441785,0.09833795013850416,0.09531578523177324,0.0030221649067309203,NHL,W
Colin Miller,2014-2024,1442,30.18490464657174,0.03259361997226075,0.03371552297217423,-0.0011219029999134794,NHL,D
Quinn Hughes,2014-2024,1441,28.265713827278457,0.04233171408743928,0.03556745116077732,0.0067642629266619556,NHL,D
Nick Suzuki,2014-2024,1432,24.17480485752291,0.10335195530726257,0.08272490723139696,0.020627048075865614,NHL,C
Casey Cizikas,2014-2024,1422,22.07099144357136,0.0759493670886076,0.08511092284774406,-0.009161555759136464,NHL,C
Cole Caufield,2014-2024,1420,26.338289704513397,0.0880281690140845,0.07611006958652915,0.011918099427555354,NHL,W
Brenden Dillon,2014-2024,1419,30.382514863704262,0.021846370683579985,0.030864735465809354,-0.009018364782229369,NHL,D
Lawson Crouse,2014-2024,1416,22.847182433313648,0.0826271186440678,0.07959709952310763,0.0030300191209601673,NHL,W
Rick Nash,2014-2024,1415,24.137267666179763,0.07985865724381626,0.07653587229753903,0.0033227849462772324,NHL,W
Matt Boldy,2014-2024,1388,24.798608301955873,0.07780979827089338,0.0748343284662682,0.0029754698046251804,NHL,W
Ryan Ellis,2014-2024,1387,29.40212040430062,0.05191059841384282,0.0393039618591123,0.012606636554730523,NHL,D
Ryan Donato,2014-2024,1381,24.130720765355097,0.0782041998551774,0.08258544464291229,-0.004381244787734884,NHL,C
Carl Soderberg,2014-2024,1381,23.212690581677816,0.07023895727733527,0.07600331358195725,-0.005764356304621979,NHL,C
Kevin Labanc,2014-2024,1373,24.018957048815317,0.06482155863073562,0.07005957832579075,-0.005238019695055135,NHL,W
Kyle Turris,2014-2024,1372,24.56367769238251,0.07653061224489796,0.06891028483949413,0.007620327405403832,NHL,C
Johnny Boychuk,2014-2024,1372,31.16217814907139,0.025510204081632654,0.03113988211997653,-0.005629678038343876,NHL,D
J.T. Compher,2014-2024,1361,21.46093059556475,0.09845701689933872,0.08989904138965292,0.008557975509685803,NHL,W
Nick Cousins,2014-2024,1361,23.591778906132824,0.05951506245407789,0.07273827038207431,-0.013223207927996423,NHL,C
Jimmy Vesey,2014-2024,1360,23.131573098331764,0.07573529411764705,0.08410437968183174,-0.008369085564184683,NHL,W
Zdeno Chara,2014-2024,1356,30.027712976363798,0.03761061946902655,0.03331142450821606,0.004299194960810493,NHL,D
Alex Goligoski,2014-2024,1350,29.724273617421687,0.034074074074074076,0.03802328400551378,-0.003949209931439705,NHL,D
Drake Batherson,2014-2024,1347,24.233495538981263,0.08685968819599109,0.08081655524501305,0.006043132950978039,NHL,W
Dylan Strome,2014-2024,1339,21.919244208080062,0.11277072442120986,0.09536022443274283,0.017410499988467026,NHL,C
Troy Terry,2014-2024,1336,22.819703405912968,0.08607784431137724,0.08348391547094391,0.0025939288404333294,NHL,W
Noah Dobson,2014-2024,1336,29.77251373671875,0.0374251497005988,0.03488215655858806,0.002542993142010737,NHL,D
Owen Tippett,2014-2024,1333,25.639421536123134,0.07126781695423856,0.06737823620527272,0.0038895807489658374,NHL,W
Matt Niskanen,2014-2024,1332,30.09043023542463,0.03003003003003003,0.03533706487241499,-0.005307034842384959,NHL,D
Travis Sanheim,2014-2024,1326,27.948977519791757,0.04147812971342383,0.04804676161638118,-0.006568631902957353,NHL,D
Zemgus Girgensons,2014-2024,1326,23.151105467449486,0.06259426847662142,0.07965166782739302,-0.017057399350771607,NHL,C
David Backes,2014-2024,1325,24.364225650845906,0.07698113207547169,0.06925169824550431,0.00772943382996738,NHL,W
Calvin de Haan,2014-2024,1324,31.41949323869286,0.01661631419939577,0.03311838096446922,-0.016502066765073452,NHL,D
Joel Edmundson,2014-2024,1317,30.609805076991755,0.031131359149582385,0.03598348338511719,-0.004852124235534806,NHL,D
Sean Kuraly,2014-2024,1313,26.058895136449813,0.055597867479055596,0.06444974620965557,-0.008851878730599977,NHL,C
Bobby Ryan,2014-2024,1312,24.835612428064266,0.07545731707317073,0.06957792589930747,0.005879391173863255,NHL,W
Darren Helm,2014-2024,1312,25.064896432405696,0.05945121951219512,0.06843572163078855,-0.008984502118593432,NHL,C
Josh Manson,2014-2024,1309,28.794674513089156,0.03514132925897632,0.042146459581492074,-0.0070051303225157555,NHL,D
Brandon Carlo,2014-2024,1307,31.133876236148804,0.026013771996939557,0.03222195442630586,-0.006208182429366306,NHL,D
Luke Glendening,2014-2024,1303,22.337218209639826,0.06676899462778205,0.07807436377110623,-0.011305369143324182,NHL,C
Andrew Mangiapane,2014-2024,1300,20.074841706250048,0.1,0.09595534475071511,0.0040446552492848925,NHL,W
Brian Dumoulin,2014-2024,1299,28.81862298361566,0.024634334103156273,0.03902364358010431,-0.014389309476948036,NHL,D
Connor Murphy,2014-2024,1298,30.413731321603805,0.032357473035439135,0.03149639386144895,0.0008610791739901841,NHL,D
TJ Brodie,2014-2024,1297,28.056260728970972,0.04240555127216654,0.042557714286108696,-0.00015216301394215676,NHL,D
Kasperi Kapanen,2014-2024,1296,24.738676409674856,0.07561728395061729,0.0733324628264462,0.0022848211241710825,NHL,W
Nick Ritchie,2014-2024,1295,22.518407093427992,0.0694980694980695,0.07949231064757839,-0.009994241149508892,NHL,W
Alexander Steen,2014-2024,1292,24.11051776146607,0.07662538699690402,0.0715204214921032,0.005104965504800815,NHL,W
Mattias Janmark,2014-2024,1292,22.80693894287629,0.07507739938080496,0.0869947163978052,-0.011917317017000245,NHL,C
Oscar Klefbom,2014-2024,1290,29.88447343688041,0.027131782945736434,0.03469967842304211,-0.007567895477305679,NHL,D
Michael Frolik,2014-2024,1285,24.597739063141628,0.06459143968871596,0.06413902393049274,0.000452415758223218,NHL,W
Danton Heinen,2014-2024,1284,22.526519250801716,0.0794392523364486,0.08230415587379918,-0.0028649035373505827,NHL,W
Alexander Radulov,2014-2024,1278,22.726201990951754,0.08685446009389672,0.08285052199185305,0.004003938102043664,NHL,W
Erik Gustafsson,2014-2024,1275,29.230646673377482,0.03764705882352941,0.03707108496887437,0.0005759738546550416,NHL,D
Adam Pelech,2014-2024,1275,30.066997610068807,0.022745098039215685,0.03737017542064193,-0.014625077381426245,NHL,D
Marcus Foligno,2014-2024,1273,22.758049875377246,0.09819324430479183,0.08597222352751945,0.012221020777272384,NHL,W
Jason Pominville,2014-2024,1272,26.416977862170402,0.06367924528301887,0.062632919820332,0.0010463254626868618,NHL,W
Colton Sissons,2014-2024,1269,22.065883655949744,0.08116627265563436,0.08637514028159249,-0.005208867625958125,NHL,C
Tyler Bozak,2014-2024,1267,21.825999204484646,0.08681925808997633,0.08768168343753907,-0.0008624253475627425,NHL,C
Jack Johnson,2014-2024,1266,29.963831389512933,0.02764612954186414,0.03783053039390651,-0.010184400852042374,NHL,D
Jakub Vrana,2014-2024,1259,23.686172633907056,0.09690230341540905,0.0761754130029447,0.020726890412464352,NHL,W
Pierre-Edouard Bellemare,2014-2024,1254,25.036015029902398,0.05502392344497608,0.06385098590058982,-0.008827062455613745,NHL,W
Erik Gudbranson,2014-2024,1253,31.657297400097093,0.02314445331205108,0.03057243840571738,-0.007427985093666302,NHL,D
Justin Braun,2014-2024,1252,31.726076841133818,0.022364217252396165,0.028277749204576496,-0.005913531952180331,NHL,D
Adam Fox,2014-2024,1250,28.119729509227128,0.0544,0.050126938731815396,0.004273061268184601,NHL,D
Tobias Rieder,2014-2024,1245,23.686959002684006,0.05381526104417671,0.07196758642148142,-0.018152325377304712,NHL,C
Brent Seabrook,2014-2024,1239,28.672301555133192,0.0387409200968523,0.036735844902878234,0.002005075193974068,NHL,D
Brett Kulak,2014-2024,1238,31.68630037552084,0.025040387722132473,0.03280301836482288,-0.007762630642690411,NHL,D
Jack Roslovic,2014-2024,1235,25.007194719460266,0.08502024291497975,0.07451466951716067,0.010505573397819087,NHL,C
Filip Chytil,2014-2024,1235,23.337024245391454,0.0680161943319838,0.08044891057936307,-0.012432716247379266,NHL,C
Frans Nielsen,2014-2024,1233,24.145297448964005,0.06974858069748581,0.07256353437935827,-0.0028149536818724563,NHL,C
Olli Maatta,2014-2024,1232,29.921149051307612,0.030844155844155844,0.03589097076513942,-0.005046814920983574,NHL,D
Marco Scandella,2014-2024,1224,29.80732783667157,0.0392156862745098,0.03629033246206135,0.0029253538124484543,NHL,D
Ryan Kesler,2014-2024,1221,22.11227105860539,0.07125307125307126,0.08428805607523539,-0.013034984822164128,NHL,C
Filip Hronek,2014-2024,1213,29.605840287195424,0.033800494641384994,0.039382539803485966,-0.005582045162100972,NHL,D
Cal Clutterbuck,2014-2024,1207,23.11949780465865,0.06628003314001657,0.07570461491411562,-0.00942458177409905,NHL,W
Brock McGinn,2014-2024,1205,23.046921887477055,0.07219917012448132,0.08074651436821964,-0.00854734424373832,NHL,W
Anton Stralman,2014-2024,1199,28.355662709122377,0.040033361134278564,0.040478340399876044,-0.00044497926559747963,NHL,D
Seth Jarvis,2014-2024,1199,22.22414050939655,0.09591326105087573,0.0982072177416844,-0.00229395669080866,NHL,C
Matt Nieto,2014-2024,1199,22.384137637433824,0.06839032527105922,0.07840552080564184,-0.010015195534582619,NHL,W
Ivan Barbashev,2014-2024,1197,20.84612044890027,0.11445279866332497,0.09668928065431792,0.01776351800900705,NHL,C
Daniel Sedin,2014-2024,1196,23.603208302432975,0.07274247491638795,0.0721010048860394,0.0006414700303485482,NHL,W
Sami Vatanen,2014-2024,1196,28.223550334583013,0.03762541806020067,0.04089520460015258,-0.0032697865399519063,NHL,D
Matt Grzelcyk,2014-2024,1196,30.236145283309444,0.025919732441471572,0.03421969292394942,-0.008299960482477848,NHL,D
Brandon Hagel,2014-2024,1192,22.092206212927064,0.1098993288590604,0.08903625257511978,0.020863076283940615,NHL,W
Trevor van Riemsdyk,2014-2024,1188,30.743241564442776,0.022727272727272728,0.03650947255570917,-0.01378219982843644,NHL,D
Zach Bogosian,2014-2024,1184,30.816419617238978,0.022804054054054054,0.035628729150015914,-0.01282467509596186,NHL,D
Jesperi Kotkaniemi,2014-2024,1173,24.28123838201317,0.07502131287297528,0.08034209763586465,-0.005320784762889372,NHL,C
Colton Sceviour,2014-2024,1173,25.172110417172874,0.05115089514066496,0.06973741332343492,-0.018586518182769955,NHL,C
Stefan Noesen,2014-2024,1173,23.78656901189692,0.07587382779198636,0.09882103538081234,-0.022947207588825985,NHL,W
Samuel Girard,2014-2024,1169,28.884852086641228,0.03165098374679213,0.03514057034214762,-0.00348958659535549,NHL,D
Victor Rask,2014-2024,1167,25.456922763541204,0.07626392459297343,0.06662662510689739,0.009637299486076042,NHL,C
Henrik Zetterberg,2014-2024,1164,25.34016818862473,0.0506872852233677,0.06499297543407632,-0.014305690210708627,NHL,W
Mikko Koivu,2014-2024,1163,23.888055259820394,0.06964746345657781,0.07174188230208273,-0.0020944188455049167,NHL,C
Brian Boyle,2014-2024,1156,23.195911428520628,0.08217993079584775,0.07027616171607229,0.011903769079775459,NHL,C
Tony DeAngelo,2014-2024,1156,29.78142573267633,0.045847750865051905,0.038873421432228196,0.006974329432823709,NHL,D
Christian Dvorak,2014-2024,1154,21.13703083992628,0.09358752166377816,0.09513768445415195,-0.001550162790373788,NHL,W
Dmitry Kulikov,2014-2024,1154,29.30373824955459,0.02512998266897747,0.03811254430011887,-0.012982561631141403,NHL,D
Nick Holden,2014-2024,1152,29.261326867269165,0.03993055555555555,0.03825711604356446,0.0016734395119910941,NHL,D
Brandon Tanev,2014-2024,1150,23.963853114072315,0.0791304347826087,0.07720681927650537,0.0019236155061033294,NHL,W
Daniel Sprong,2014-2024,1145,26.13919130321714,0.07598253275109171,0.06261698248685521,0.013365550264236498,NHL,W
Barclay Goodrow,2014-2024,1145,23.330231732504465,0.06724890829694323,0.0794617015966481,-0.012212793299704872,NHL,C
Patrick Sharp,2014-2024,1143,25.418357456971734,0.05511811023622047,0.06303164622022787,-0.007913535984007403,NHL,W
Jesper Fast,2014-2024,1140,20.03072800541394,0.09210526315789473,0.10113798268331986,-0.009032719525425129,NHL,W
William Carrier,2014-2024,1125,23.24169555821081,0.060444444444444446,0.08757669597440595,-0.02713225152996151,NHL,W
Cody Eakin,2014-2024,1122,22.55611275588191,0.0784313725490196,0.07711950500653186,0.0013118675424877435,NHL,C
Jamie Oleksiak,2014-2024,1120,29.46857602548571,0.04196428571428571,0.0421594084184357,-0.00019512270414998728,NHL,D
Michael Stone,2014-2024,1118,31.0813699878386,0.026833631484794274,0.02969165864565341,-0.002858027160859134,NHL,D
Tyler Ennis,2014-2024,1114,23.97441103863104,0.06822262118491922,0.07682539204823355,-0.008602770863314332,NHL,C
Robert Thomas,2014-2024,1113,21.991845717411216,0.10152740341419586,0.08674313260730428,0.014784270806891583,NHL,C
Ben Hutton,2014-2024,1112,29.899517019899637,0.02068345323741007,0.034997062221576544,-0.014313608984166473,NHL,D
Matt Roy,2014-2024,1111,30.679805954165136,0.025202520252025202,0.03678579917373194,-0.011583278921706738,NHL,D
Andrew Ladd,2014-2024,1110,21.277450908784918,0.08648648648648649,0.08143499056206295,0.005051495924423541,NHL,W
Scott Mayfield,2014-2024,1107,30.434326791115833,0.028906955736224028,0.03671765475625773,-0.007810699020033705,NHL,D
Dylan Cozens,2014-2024,1102,23.062622361834674,0.07531760435571688,0.08464792960730422,-0.009330325251587335,NHL,C
Joonas Donskoi,2014-2024,1100,20.228899320610157,0.08636363636363636,0.0925306649240104,-0.00616702856037403,NHL,W
Victor Olofsson,2014-2024,1099,25.60204066227977,0.09463148316651501,0.06408256079769173,0.030548922368823284,NHL,W
Mathieu Perreault,2014-2024,1099,21.336281435390575,0.08553230209281165,0.08354683591783316,0.001985466174978495,NHL,C
Joel Farabee,2014-2024,1096,24.01672333311822,0.08759124087591241,0.083547649934804,0.004043590941108413,NHL,W
Loui Eriksson,2014-2024,1096,22.269923182004497,0.08485401459854014,0.08101288883464094,0.0038411257638991947,NHL,W
Blake Comeau,2014-2024,1096,24.889205213948973,0.06843065693430657,0.06938804260944031,-0.0009573856751337456,NHL,W
Nick Jensen,2014-2024,1096,30.614403628356197,0.01916058394160584,0.034886877802834,-0.015726293861228157,NHL,D
Jake Gardiner,2014-2024,1095,29.019183258956897,0.030136986301369864,0.03725778114312628,-0.007120794841756414,NHL,D
Luke Schenn,2014-2024,1091,31.84326153194869,0.022914757103574702,0.029988652905550056,-0.007073895801975354,NHL,D
Dylan DeMelo,2014-2024,1087,30.829819003999752,0.01839926402943882,0.03300457744379043,-0.014605313414351607,NHL,D
Troy Stecher,2014-2024,1076,30.840661859774382,0.024163568773234202,0.0332212948362628,-0.009057726063028598,NHL,D
Riley Sheahan,2014-2024,1070,22.467059742300272,0.06355140186915888,0.08076205125316574,-0.017210649384006863,NHL,C
Ross Colton,2014-2024,1067,22.626063652117224,0.08528584817244611,0.08837037795968981,-0.0030845297872437033,NHL,C
Matt Martin,2014-2024,1065,22.73449212449486,0.06009389671361502,0.07581151717203477,-0.015717620458419748,NHL,W
Yegor Sharangovich,2014-2024,1064,23.635866860464553,0.09398496240601503,0.08095207803373344,0.013032884372281589,NHL,C
Radim Vrbata,2014-2024,1063,26.696143483575568,0.0658513640639699,0.05851301563754549,0.007338348426424404,NHL,W
Robby Fabbri,2014-2024,1062,22.65459719314989,0.10451977401129943,0.08768534159112643,0.016834432420173004,NHL,C
Mike Reilly,2014-2024,1061,30.962313942382433,0.017907634307257305,0.03316874351822961,-0.015261109210972307,NHL,D
Jesse Puljujarvi,2014-2024,1058,23.741477292592446,0.057655954631379965,0.07996814869580837,-0.022312194064428408,NHL,W
Andrew Shaw,2014-2024,1057,21.111338357886584,0.07852412488174078,0.0886362551299035,-0.010112130248162723,NHL,C
Mike Green,2014-2024,1056,27.742641973220003,0.045454545454545456,0.042584312517518756,0.0028702329370266996,NHL,D
Michael Bunting,2014-2024,1055,21.34959166136176,0.09194312796208531,0.0982258590072952,-0.006282731045209891,NHL,W
Tyson Jost,2014-2024,1055,22.94959568325706,0.06445497630331753,0.07740790056292608,-0.012952924259608548,NHL,C
Alex Chiasson,2014-2024,1050,21.07690408838934,0.09904761904761905,0.09102791187151543,0.008019707176103619,NHL,W
Garnet Hathaway,2014-2024,1045,21.974729790950068,0.07464114832535886,0.08510735627493927,-0.01046620794958042,NHL,W
Wyatt Johnston,2014-2024,1044,22.388283034616418,0.1024904214559387,0.10187638160523839,0.0006140398507003125,NHL,C
Chris Tierney,2014-2024,1044,22.151081230149995,0.08141762452107279,0.0817749465469134,-0.00035732202584061457,NHL,C
Luke Kunin,2014-2024,1044,22.85333843042424,0.07375478927203065,0.08166666480553375,-0.007911875533503102,NHL,C
Ilya Mikheyev,2014-2024,1040,23.322713007570158,0.07884615384615384,0.08229449362103439,-0.0034483397748805433,NHL,W
Dominik Kubalik,2014-2024,1038,22.867892873638574,0.09344894026974952,0.07747523911241205,0.01597370115733747,NHL,W
Alexander Kerfoot,2014-2024,1036,21.78384947815099,0.08687258687258688,0.08602188434055254,0.000850702532034342,NHL,C
Sean Walker,2014-2024,1032,29.412549389535826,0.03294573643410853,0.040603982442198545,-0.007658246008090015,NHL,D
Derek Ryan,2014-2024,1029,21.76613433733463,0.0826044703595724,0.0846713777645145,-0.0020669074049421005,NHL,C
Brendan Smith,2014-2024,1028,28.829569032671852,0.033073929961089495,0.048042060652542226,-0.014968130691452732,NHL,D
Michael Raffl,2014-2024,1023,21.817361481347223,0.08602150537634409,0.08193356195839661,0.004087943417947479,NHL,W
Anton Lundell,2014-2024,1023,25.699391075732198,0.07038123167155426,0.07400590553303138,-0.0036246738614771207,NHL,C
Mason Marchment,2014-2024,1023,22.90978190286133,0.08406647116324535,0.09078456983399028,-0.006718098670744924,NHL,W
Chandler Stephenson,2014-2024,1020,22.21326925431404,0.11470588235294117,0.08850430613065573,0.026201576222285444,NHL,C
Artem Anisimov,2014-2024,1019,20.924864061118335,0.10206084396467124,0.09065339396849051,0.011407449996180735,NHL,C
Dion Phaneuf,2014-2024,1015,30.175346513177125,0.023645320197044337,0.0331737068314379,-0.009528386634393565,NHL,D
Tyler Motte,2014-2024,1015,24.842816257468453,0.059113300492610835,0.07660975150792616,-0.01749645101531533,NHL,C
Tomas Plekanec,2014-2024,1014,26.077003288930648,0.0601577909270217,0.0670271924868729,-0.006869401559851204,NHL,C
Jake McCabe,2014-2024,1012,29.979743073729164,0.03458498023715415,0.03932507696618997,-0.004740096729035817,NHL,D
Thomas Vanek,2014-2024,1002,22.48605279276112,0.0968063872255489,0.08163322375100111,0.015173163474547793,NHL,W
Erik Cernak,2014-2024,996,29.885285086183924,0.02610441767068273,0.034041602691888426,-0.007937185021205696,NHL,D
Marc Staal,2014-2024,996,28.32972319646069,0.02710843373493976,0.04335909648901653,-0.01625066275407677,NHL,D
Marcus Pettersson,2014-2024,995,30.484420418527012,0.018090452261306532,0.03443812023750819,-0.016347667976201657,NHL,D
Kyle Clifford,2014-2024,995,24.26388544029456,0.044221105527638194,0.06915010937282416,-0.024929003845185968,NHL,W
Joe Thornton,2014-2024,992,24.034193502091473,0.09576612903225806,0.07155873777673835,0.02420739125551971,NHL,C
Patrick Maroon,2014-2024,991,22.554742131753734,0.08173562058526741,0.09228342528045637,-0.010547804695188956,NHL,W
Richard Panik,2014-2024,989,22.778594026740922,0.07987866531850354,0.07707304782227316,0.0028056174962303865,NHL,W
Eeli Tolvanen,2014-2024,988,25.656458027260527,0.08502024291497975,0.06694650153608964,0.018073741378890118,NHL,W
Andy Greene,2014-2024,974,29.58039013369447,0.02566735112936345,0.03695939025060215,-0.011292039121238703,NHL,D
Noel Acciari,2014-2024,971,21.137468764525224,0.07518022657054584,0.08875496746538165,-0.013574740894835818,NHL,C
Christian Fischer,2014-2024,968,24.269260762717863,0.0640495867768595,0.0798806505303891,-0.015831063753529606,NHL,W
Tomas Nosek,2014-2024,968,23.021895143627912,0.05268595041322314,0.08071808320648942,-0.02803213279326628,NHL,W
Ryan Graves,2014-2024,967,30.58903419607699,0.03516028955532575,0.036577072439585544,-0.0014167828842597957,NHL,D
Jason Dickinson,2014-2024,964,22.681016534686314,0.07572614107883817,0.07948601391435794,-0.003759872835519776,NHL,C
Nicolas Deslauriers,2014-2024,960,24.713917103146894,0.05416666666666667,0.06989718473667642,-0.015730518070009747,NHL,W
Antoine Roussel,2014-2024,950,22.841140547477014,0.07052631578947369,0.0812257613867327,-0.010699445597259008,NHL,W
Travis Zajac,2014-2024,945,20.90461567191568,0.09417989417989418,0.08672043913873274,0.007459455041161439,NHL,C
Pierre Engvall,2014-2024,944,23.736833404417947,0.07097457627118645,0.07366334555362947,-0.002688769282443021,NHL,W
Bryan Little,2014-2024,937,21.411643080302387,0.10458911419423693,0.09080440098950725,0.013784713204729682,NHL,C
Brandon Sutter,2014-2024,934,23.472820522529663,0.08029978586723768,0.07492881131793742,0.005370974549300259,NHL,C
Jordan Greenway,2014-2024,931,24.552881503631298,0.06229860365198711,0.07904346372138132,-0.016744860069394213,NHL,W
Chris Kunitz,2014-2024,930,22.95233307422216,0.07311827956989247,0.07858994728260596,-0.005471667712713485,NHL,W
