x_value,fitted_effect,lower_ci,upper_ci,sport,effect_label,season_window,baseline_distance,observed_max_distance,curve
11.325453738207537,0.6456367410433431,0.49090718101629816,0.8003663010703881,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
11.817864770303519,0.6296438425018611,0.47479509002988063,0.7844925949738415,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
12.310275802399499,0.6157203887512088,0.46084684379976126,0.7705939337026563,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
12.802686834495479,0.6036191101291614,0.44880414393553164,0.758434076322791,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
13.295097866591458,0.5930927369734937,0.43840884012224646,0.747776633824741,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
13.787508898687438,0.5838939996219811,0.4294030985648081,0.7383849006791541,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
14.279919930783418,0.5757756284123987,0.421529515678924,0.7300217411458734,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
14.772330962879398,0.5684903536825214,0.4145311769079453,0.7224495304570976,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
15.264741994975378,0.5617909057701246,0.40815165963457234,0.7154301519056768,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
15.757153027071357,0.5554300150129832,0.40213497855065905,0.7087250514753073,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
16.249564059167337,0.5491604117488723,0.39622547151802145,0.7020953519797232,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
16.741975091263317,0.5427348263155672,0.3901676238764981,0.6953020287546363,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
17.234386123359297,0.5359059890508429,0.38370582932424224,0.6881061487774436,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
17.726797155455277,0.5284676097867131,0.3766267871434358,0.6803084324299904,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
18.219208187551256,0.5203783315888492,0.36888818727500117,0.6718684759026972,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
18.711619219647236,0.5116382862155788,0.36048977420656003,0.6627867982245976,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
19.204030251743216,0.5022476054255888,0.3514302880694469,0.6530649227817307,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
19.696441283839196,0.49220642097756634,0.3417076858451902,0.6427051561099425,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
20.188852315935176,0.4815148646301984,0.3313193498336823,0.6317103794267145,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
20.681263348031155,0.4701730681421719,0.32026228316984473,0.6200838531144991,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
21.173674380127135,0.45818116327217395,0.3085332921044722,0.6078290344398757,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
21.666085412223115,0.44553928177889157,0.29612915463259504,0.5949494089251881,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
22.158496444319095,0.4322475554210116,0.2830467748970614,0.5814483359449618,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
22.650907476415075,0.4183061159572212,0.26928332264775034,0.5673289092666921,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
23.143318508511054,0.40371509514620746,0.25483635692343715,0.5525938333689777,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
23.635729540607038,0.38847462474665706,0.23970393306301713,0.537245316430297,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
24.128140572703018,0.3725848365172573,0.22388469215779327,0.5212849808767214,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
24.620551604798997,0.35604586221669526,0.20737793213185607,0.5047137923015346,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
25.112962636894977,0.3388578336036577,0.19018365978089702,0.48753200742641833,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
25.605373668990957,0.32102088243683163,0.17230262330174773,0.46973914157191554,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
26.097784701086937,0.3025351404749044,0.1537363250901299,0.45133395585967884,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
26.590195733182917,0.28340073947656275,0.13448701485254733,0.43231446410057817,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
27.082606765278896,0.2636178112004934,0.11455766334725015,0.4126779590537366,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
27.575017797374876,0.24318648740538396,0.09395191731555996,0.39242105749520795,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
28.067428829470856,0.22210689984992116,0.0726740363670011,0.3715397633328412,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
28.559839861566836,0.200379180292792,0.050728812721667516,0.3500295478639165,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
29.052250893662816,0.17800346049268334,0.028121474778047828,0.32788544620731885,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
29.544661925758795,0.15497987220828247,0.004857575457093644,0.3051021689594713,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
30.037072957854775,0.13130854719827634,-0.019057133827328765,0.28167422822388144,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
30.529483989950755,0.10698961722135159,-0.043616842900297215,0.2575960773430004,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
31.021895022046735,0.08202321403619572,-0.06881583583541584,0.23286226390780723,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
31.514306054142715,0.056409469401495826,-0.09464865711713011,0.20746759592012176,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
32.006717086238694,0.03014851507593841,-0.12111029116409855,0.18140732131597537,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
32.499128118334674,0.003240482818210544,-0.1481963557658138,0.1546773214022349,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
32.991539150430654,-0.024314495613000475,-0.17590331031138962,0.12727431908538867,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
33.483950182526634,-0.052516288308977366,-0.20422867983289128,0.09919610321493655,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
33.976361214622614,-0.08135624028512811,-0.23316373064260176,0.07045125007234554,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
34.46877224671859,-0.1107942271733302,-0.2626730451362025,0.041084590789542075,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
34.96118327881457,-0.14078286325667055,-0.292715499076009,0.011149772562668026,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
35.45359431091055,-0.17127476281823717,-0.3232503868122585,-0.019299138824215856,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
35.94600534300653,-0.20222254014111707,-0.3542371652513592,-0.05020791503087507,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
36.43841637510251,-0.23357880950839782,-0.3856352183086116,-0.08152240070818417,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
36.93082740719849,-0.26529618520316667,-0.41740364148270004,-0.1131887289236333,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
37.42323843929447,-0.29732728150851107,-0.4495010467598217,-0.1451535162572004,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
37.91564947139045,-0.3296247127075189,-0.4818853885197103,-0.17736403689532754,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
38.40806050348643,-0.36214109308327647,-0.5145138114449113,-0.20976837472164167,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
38.90047153558241,-0.39482903691887206,-0.547342521609834,-0.24231555222791012,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
39.39288256767839,-0.42764115849739315,-0.5803266819402899,-0.2749556350544964,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
39.88529359977437,-0.4605300721019261,-0.6134203330930388,-0.3076398111108134,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
40.37770463187035,-0.49344839201555946,-0.6465763405264875,-0.3403204435046314,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
40.87011566396633,-0.5263487325213798,-0.6797463681480895,-0.3729510968946701,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
41.36252669606231,-0.5591837079024753,-0.7128808784705203,-0.4054865373344303,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
41.85493772815829,-0.5919059324419325,-0.7459291587324208,-0.4378827061514441,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
42.34734876025427,-0.624468020422839,-0.7788393719872371,-0.4700966688584409,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
42.83975979235025,-0.6568225861282828,-0.8115586317792616,-0.502086540477304,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
43.33217082444623,-0.6889222438413511,-0.844033098746594,-0.5338113889361082,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
43.82458185654221,-0.7207196078451303,-0.8762080973438078,-0.5652311183464529,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
44.31699288863819,-0.7521672924227092,-0.9080282508788711,-0.5963063339665473,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
44.80940392073417,-0.783217911857174,-0.9394376332143259,-0.6269981905000221,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
45.30181495283015,-0.813824080431613,-0.9703799357868568,-0.6572682250763693,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
45.79422598492613,-0.8439384124291125,-1.0007986490391627,-0.6870781758190623,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
46.28663701702211,-0.8735135221327612,-1.0306372579153031,-0.7163897863502193,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
46.77904804911809,-0.9025020238256465,-1.059839451724014,-0.745164595927279,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
47.271459081214076,-0.9308565317908546,-1.0883493494014453,-0.7733637141802638,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
47.763870113310055,-0.9585296603114737,-1.116111741982038,-0.8009475786409093,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
48.256281145406035,-0.9854740236705906,-1.1430723548890327,-0.8278756924521484,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
48.748692177502015,-1.011642236151293,-1.1691781334552631,-0.8541063388473227,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
49.241103209597995,-1.0369869120366684,-1.1943775558416623,-0.8795962682316745,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
49.733514241693975,-1.0614606667874327,-1.2186209797895193,-0.904300353785346,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
50.225925273789954,-1.0850242227834581,-1.2418720439111048,-0.9281764016558114,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
50.718336305885934,-1.1076657733418502,-1.2641338216715248,-0.9511977250121757,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
51.210747337981914,-1.129379324912509,-1.2854185001147127,-0.9733401497103054,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
51.703158370077894,-1.1501588839453354,-1.3057390198635308,-0.99457874802714,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
52.195569402173874,-1.1699984568902295,-1.3251087098720555,-1.0148882039084033,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
52.68798043426985,-1.188892050197092,-1.3435409317316527,-1.0342431686625313,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
53.18039146636583,-1.2068336703158236,-1.3610487318106674,-1.05261860882098,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
53.67280249846181,-1.2238173236963243,-1.3776445019394634,-1.069990145453185,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
54.16521353055779,-1.2398370167884958,-1.3933396517179113,-1.0863343818590803,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
54.65762456265377,-1.2548867560422374,-1.4081442976933203,-1.1016292143911544,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
55.15003559474975,-1.2689605479074502,-1.4220669764720282,-1.1158541193428722,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
55.64244662684573,-1.2820523988340344,-1.4351143901114862,-1.1289904075565826,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
56.13485765894171,-1.2941563152718913,-1.4472911927299248,-1.141021437813858,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
56.62726869103769,-1.3052663036709196,-1.4585998270525526,-1.1519327802892865,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
57.11967972313367,-1.315376370481021,-1.4690404185506298,-1.1617123224114123,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
57.61209075522965,-1.324480522152097,-1.4786107329861866,-1.1703503113180076,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
58.10450178732563,-1.332572765134047,-1.4873062007185833,-1.1778393295495109,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
58.59691281942161,-1.3396471058767712,-1.4951200083145757,-1.1841742034389666,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
59.08932385151759,-1.3456975508301707,-1.5020432551379366,-1.1893518465224049,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
59.58173488361357,-1.350718106444146,-1.5080651699886674,-1.1933710428996245,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
60.07414591570955,-1.3547027791685973,-1.513173380780823,-1.1962321775563716,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
60.56655694780553,-1.3576455754534251,-1.517354228872959,-1.1979369220338913,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
61.05896797990151,-1.3595405017485303,-1.5205931190712039,-1.1984878844258566,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
61.55137901199749,-1.3603815645038133,-1.522874896480083,-1.1978882325275437,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
62.04379004409347,-1.3601627701691745,-1.5241842421591332,-1.1961412981792159,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
62.53620107618945,-1.358878125194515,-1.5245060807716837,-1.193250169617346,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
63.02861210828543,-1.356521636029735,-1.5238259948750077,-1.189217277184462,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
63.52102314038141,-1.3530873091247333,-1.5221306419873142,-1.1840439762621526,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
64.01343417247739,-1.3485691509294129,-1.5194081718862371,-1.1777301299725886,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
64.50584520457338,-1.3429611678936726,-1.5156486425865432,-1.170273693200802,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
64.99825623666935,-1.3362573664674149,-1.5108444339871796,-1.16167029894765,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
65.49066726876534,-1.3284517531005378,-1.5049906581763404,-1.1519128480247351,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
65.98307830086131,-1.319538341053223,-1.498085570734054,-1.1409911113723925,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
66.4754893329573,-1.3095256377719395,-1.4901435113777217,-1.1289077641661576,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
66.96790036505327,-1.2984672577353025,-1.4812206192612813,-1.1157138962093236,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
67.46031139714925,-1.2864255649031695,-1.4713814040675848,-1.1014697257387542,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
67.95272242924523,-1.2734629232353991,-1.4606902654854195,-1.0862355809853788,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
68.44513346134121,-1.2596416966918467,-1.4492108550334577,-1.0700725383502356,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
68.93754449343719,-1.2450242492323707,-1.4370055496595269,-1.0530429488052144,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
69.42995552553317,-1.2296729448168282,-1.4241350320855934,-1.0352108575480632,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
69.92236655762915,-1.2136501474050767,-1.4106579720783068,-1.0166423227318468,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
70.41477758972513,-1.1970182209569729,-1.396630801821626,-0.9974056400923197,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
70.9071886218211,-1.1798395294323758,-1.3821075774704692,-0.9775714813942824,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
71.3995996539171,-1.1621764367911411,-1.3671399179268535,-0.9572129556554287,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
71.89201068601307,-1.1440913069931269,-1.3517770110527132,-0.9364056029335406,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
72.38442171810905,-1.1256465039981902,-1.336065677033675,-0.9152273309627055,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
72.87683275020503,-1.1069043917661883,-1.320050478504395,-0.8937583050279818,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
73.36924378230101,-1.0879273342569784,-1.3037738673546113,-0.8720808011593455,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
73.86165481439699,-1.0687776954304187,-1.287276358825315,-0.8502790320355222,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
74.35406584649297,-1.0495178392463653,-1.2705967245112435,-0.8284389539814871,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
74.84647687858894,-1.0302101296646775,-1.2537721971249034,-0.8066480622044516,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
75.33888791068493,-1.0109169306452097,-1.2368386812597862,-0.7849951800306332,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
75.8312989427809,-0.9917006061478215,-1.21983096583594,-0.763570246459703,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
76.32370997487689,-0.9726235201323696,-1.2027829353560568,-0.7424641049086824,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
76.81612100697286,-0.9537480365587114,-1.1857277785038607,-0.7217682946135622,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
77.30853203906885,-0.9351365193867038,-1.1686981939620449,-0.7015748448113628,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
77.80094307116482,-0.9168513325762051,-1.151726594622501,-0.6819760705299092,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
78.29335410326081,-0.8989548400870715,-1.1348453126391969,-0.6630643675349461,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
78.78576513535678,-0.8815094058791608,-1.1180868090899079,-0.6449320026684138,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
79.27817616745277,-0.8645773939123309,-1.1014838934486124,-0.6276708943760494,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
79.77058719954874,-0.8482211681464382,-1.085069959737041,-0.6113723765558354,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
80.26299823164473,-0.8325030925413401,-1.068879248270806,-0.5961269368118742,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
80.7554092637407,-0.8174855310568954,-1.0529471445435714,-0.5820239175702193,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
81.24782029583669,-0.8032308476529593,-1.0373105302758003,-0.5691511650301182,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
81.74023132793266,-0.789801406289391,-1.0220082063714766,-0.5575946062073054,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
82.23264236002865,-0.7772595514973202,-1.0070814053083648,-0.5474376976862756,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
82.72505339212462,-0.7656491422685849,-0.9925661677660245,-0.5387321167711454,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
83.21746442422061,-0.7549611561329017,-0.978478572941947,-0.5314437393238565,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
83.70987545631658,-0.7451771749189244,-0.964834639940463,-0.5255197098973858,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
84.20228648841257,-0.7362787804553081,-0.9516550044885645,-0.5209025564220517,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
84.69469752050854,-0.7282475545707088,-0.9389655412014379,-0.5175295679399796,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
85.18710855260453,-0.7210650790937787,-0.9267981552157658,-0.5153320029717916,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
85.6795195847005,-0.7147129358531745,-0.9151917568837908,-0.5142341148225582,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
86.17193061679649,-0.7091727066775504,-0.9041934266176783,-0.5141519867374225,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
86.66434164889246,-0.7044259733955605,-0.8938597609035783,-0.5149921858875426,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
87.15675268098845,-0.7004543178358602,-0.8842583591034816,-0.5166502765682388,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
87.64916371308442,-0.697239321827104,-0.8754693559980189,-0.5190092876561891,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
88.1415747451804,-0.6947625671979465,-0.8675868181396105,-0.5219383162562825,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
88.63398577727638,-0.6930056357770427,-0.8607196967551152,-0.5252915747989702,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
89.12639680937237,-0.6919501093930469,-0.8549918713594709,-0.528908347426623,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
89.61880784146834,-0.6915775698746136,-0.8505406583458797,-0.5326144814033476,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
90.11121887356433,-0.6918695990503985,-0.8475130750829474,-0.5362261230178496,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
90.6036299056603,-0.6928077787490552,-0.8460592725169547,-0.5395562849811557,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
91.09604093775629,-0.6943736907992393,-0.8463230236577504,-0.5424243579407282,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
91.58845196985226,-0.6965489170296051,-0.8484300312366029,-0.5446678028226073,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
92.08086300194825,-0.699315039268807,-0.8524758913750132,-0.5461541871626008,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
92.57327403404422,-0.7026536393454996,-0.8585163091593002,-0.546790969531699,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
93.0656850661402,-0.7065462990883389,-0.8665620219275607,-0.546530576249117,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
93.55809609823618,-0.7109746003259783,-0.8765796670206178,-0.5453695336313387,NHL,Shot Distance,2014-2024,32.557641192199995,98.412397593,all_shots
