sport,model_family,target_label,factor_key,plot_type,x_value,y_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,53.623188405797094,9.130434782608695,0.4988961524615102,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,56.52173913043478,9.130434782608695,0.44634575525431913,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,59.42028985507247,9.130434782608695,0.3928052597213961,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,62.318840579710155,9.130434782608695,0.3384190494548417,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,65.21739130434781,9.130434782608695,0.2833315080467567,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,68.1159420289855,9.130434782608695,0.22768701908924074,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,71.01449275362319,9.130434782608695,0.17162996617439435,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,73.91304347826087,9.130434782608695,0.11530504015468508,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,76.81159420289856,9.130434782608695,0.05885914630209025,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,79.71014492753622,9.130434782608695,0.002440160740155779,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,82.6086956521739,9.130434782608695,-0.053804036273524994,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,85.5072463768116,9.130434782608695,-0.1097255644813573,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,88.40579710144928,9.130434782608695,-0.16517654362574713,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,91.30434782608697,9.130434782608695,-0.22000909344910016,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,94.20289855072463,9.130434782608695,-0.2740753336938218,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,97.10144927536231,9.130434782608695,-0.3272273841023188,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,100.0,9.130434782608695,-0.3793173644169965,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-100.0,10.724637681159422,-0.3822898326330412,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-97.10144927536231,10.724637681159422,-0.2847624962399041,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-94.20289855072464,10.724637681159422,-0.18868290426490342,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-91.30434782608695,10.724637681159422,-0.09471169426453077,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-88.40579710144928,10.724637681159422,-0.003447038454468872,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-85.5072463768116,10.724637681159422,0.08451289094960086,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-82.6086956521739,10.724637681159422,0.16856992173199614,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-79.71014492753623,10.724637681159422,0.24812588167703445,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-76.81159420289855,10.724637681159422,0.3225825985690347,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-73.91304347826087,10.724637681159422,0.39134190019231385,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-71.01449275362319,10.724637681159422,0.4538056143311908,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-68.1159420289855,10.724637681159422,0.5095077772726976,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-65.21739130434783,10.724637681159422,0.5588241286615467,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-62.31884057971015,10.724637681159422,0.6024605097668626,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-59.42028985507246,10.724637681159422,0.6411235385458481,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-56.52173913043478,10.724637681159422,0.675519832955706,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-53.6231884057971,10.724637681159422,0.7063560109536396,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-50.72463768115942,10.724637681159422,0.7343386904968523,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-47.82608695652174,10.724637681159422,0.7601744895425473,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-44.927536231884055,10.724637681159422,0.7845700260479272,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-42.028985507246375,10.724637681159422,0.8082319087899196,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-39.130434782608695,10.724637681159422,0.8316968193743418,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-36.231884057971016,10.724637681159422,0.8548971777998128,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-33.33333333333333,10.724637681159422,0.8776311478061167,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-30.434782608695656,10.724637681159422,0.8996968931330376,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-27.53623188405797,10.724637681159422,0.9208925775203594,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-24.637681159420296,10.724637681159422,0.9410163647078671,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-21.73913043478261,10.724637681159422,0.9598664184353445,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-18.840579710144922,10.724637681159422,0.9772409024425758,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-15.94202898550725,10.724637681159422,0.992937980469345,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-13.043478260869563,10.724637681159422,1.0067558245244035,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-10.14492753623189,10.724637681159422,1.01849381928231,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-7.246376811594203,10.724637681159422,1.0279538283015104,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-4.347826086956516,10.724637681159422,1.0349380180081962,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-1.4492753623188435,10.724637681159422,1.0392485548285575,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,1.4492753623188435,10.724637681159422,1.0406876051887861,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,4.347826086956516,10.724637681159422,1.0390573355150723,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,7.246376811594203,10.724637681159422,1.0341599122336065,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,10.14492753623189,10.724637681159422,1.0257975017705805,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,13.043478260869563,10.724637681159422,1.0137722705521846,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,15.94202898550725,10.724637681159422,0.9978914842799602,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,18.840579710144922,10.724637681159422,0.9781355941367077,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,21.73913043478261,10.724637681159422,0.9546965202529,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,24.637681159420296,10.724637681159422,0.9277790345894686,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,27.53623188405797,10.724637681159422,0.8975879091073459,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,30.434782608695656,10.724637681159422,0.864327915767463,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,33.33333333333334,10.724637681159422,0.8282038265307525,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,36.231884057971,10.724637681159422,0.7894204133581462,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,39.13043478260869,10.724637681159422,0.7481824482105752,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,42.028985507246375,10.724637681159422,0.704694703048972,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,44.92753623188406,10.724637681159422,0.6591596016309648,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,47.82608695652175,10.724637681159422,0.6117465287035909,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,50.72463768115941,10.724637681159422,0.5626004671254027,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,53.623188405797094,10.724637681159422,0.5118658288540558,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,56.52173913043478,10.724637681159422,0.45968702584720683,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,59.42028985507247,10.724637681159422,0.4062084700625122,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,62.318840579710155,10.724637681159422,0.3515745734576283,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,65.21739130434781,10.724637681159422,0.2959297479902119,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,68.1159420289855,10.724637681159422,0.23941840561791836,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,71.01449275362319,10.724637681159422,0.18218495829840456,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,73.91304347826087,10.724637681159422,0.12437552768839741,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,76.81159420289856,10.724637681159422,0.06614855721268274,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,79.71014492753622,10.724637681159422,0.007667892437689119,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,82.6086956521739,10.724637681159422,-0.05090259806693269,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,85.5072463768116,10.724637681159422,-0.10939904573153017,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,88.40579710144928,10.724637681159422,-0.16765758198645167,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,91.30434782608697,10.724637681159422,-0.2255143382620453,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,94.20289855072463,10.724637681159422,-0.28280544598865875,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,97.10144927536231,10.724637681159422,-0.3393670365966413,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,100.0,10.724637681159422,-0.39503524151634045,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-100.0,12.318840579710145,-0.3746081420212625,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-97.10144927536231,12.318840579710145,-0.2781983919969715,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-94.20289855072464,12.318840579710145,-0.18305044714136193,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-91.30434782608695,12.318840579710145,-0.08981011297970395,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-88.40579710144928,12.318840579710145,0.0009276614197872341,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-85.5072463768116,12.318840579710145,0.08856792698889804,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-82.6086956521739,12.318840579710145,0.17251573465941392,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-79.71014492753623,12.318840579710145,0.25217613536312,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-76.81159420289855,12.318840579710145,0.32695418003180293,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-73.91304347826087,12.318840579710145,0.3962549195972473,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-71.01449275362319,12.318840579710145,0.4594834049912401,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-68.1159420289855,12.318840579710145,0.5161676134980919,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-65.21739130434783,12.318840579710145,0.5666181310962937,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-62.31884057971015,12.318840579710145,0.6114524694750013,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-59.42028985507246,12.318840579710145,0.6512888624814077,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-56.52173913043478,12.318840579710145,0.686745543962705,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-53.6231884057971,12.318840579710145,0.7184407477660857,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-50.72463768115942,12.318840579710145,0.7469927077387422,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-47.82608695652174,12.318840579710145,0.7730196577278667,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-44.927536231884055,12.318840579710145,0.7971398315806522,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-42.028985507246375,12.318840579710145,0.8199714559522381,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-39.130434782608695,12.318840579710145,0.8419996324054305,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-36.231884057971016,12.318840579710145,0.8632360692150318,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-33.33333333333333,12.318840579710145,0.8835872950266125,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-30.434782608695656,12.318840579710145,0.9029598384857422,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-27.53623188405797,12.318840579710145,0.9212602282379914,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-24.637681159420296,12.318840579710145,0.9383949929289295,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-21.73913043478261,12.318840579710145,0.9542706612041273,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-18.840579710144922,12.318840579710145,0.9687937617091548,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-15.94202898550725,12.318840579710145,0.9818708230895814,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-13.043478260869563,12.318840579710145,0.9934081542544767,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-10.14492753623189,12.318840579710145,1.0032798391743352,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-7.246376811594203,12.318840579710145,1.01129408886397,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-4.347826086956516,12.318840579710145,1.0172510660413043,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-1.4492753623188435,12.318840579710145,1.0209509334242592,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,1.4492753623188435,12.318840579710145,1.0221938537307562,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,4.347826086956516,12.318840579710145,1.0207799896787173,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,7.246376811594203,12.318840579710145,1.0165095039860639,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,10.14492753623189,12.318840579710145,1.0091825593707184,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,13.043478260869563,12.318840579710145,0.9985993185506012,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,15.94202898550725,12.318840579710145,0.9845640439257756,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,18.840579710144922,12.318840579710145,0.9670202344300516,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,21.73913043478261,12.318840579710145,0.9460814044226402,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,24.637681159420296,12.318840579710145,0.9218714007935881,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,27.53623188405797,12.318840579710145,0.8945140704329428,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,30.434782608695656,12.318840579710145,0.864133260230751,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,33.33333333333334,12.318840579710145,0.8308528170770594,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,36.231884057971,12.318840579710145,0.7947965878619155,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,39.13043478260869,12.318840579710145,0.756088419475366,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,42.028985507246375,12.318840579710145,0.7148521588074574,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,44.92753623188406,12.318840579710145,0.6712128169213654,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,47.82608695652175,12.318840579710145,0.6253117846921136,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,50.72463768115941,12.318840579710145,0.5773025507644551,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,53.623188405797094,12.318840579710145,0.5273388868197421,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,56.52173913043478,12.318840579710145,0.4755745645393281,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,59.42028985507247,12.318840579710145,0.4221633556045664,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,62.318840579710155,12.318840579710145,0.3672590316968101,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,65.21739130434781,12.318840579710145,0.31101536449741274,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,68.1159420289855,12.318840579710145,0.2535861256877267,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,71.01449275362319,12.318840579710145,0.19512508694910558,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,73.91304347826087,12.318840579710145,0.135788165703839,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,76.81159420289856,12.318840579710145,0.07574674368754993,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,79.71014492753622,12.318840579710145,0.015178982540387777,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,82.6086956521739,12.318840579710145,-0.045736927227530894,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,85.5072463768116,12.318840579710145,-0.10682279510608776,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,88.40579710144928,12.318840579710145,-0.16790043058516527,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,91.30434782608697,12.318840579710145,-0.22879164315464579,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,94.20289855072463,12.318840579710145,-0.2893182423044113,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,97.10144927536231,12.318840579710145,-0.34930203752434497,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,100.0,12.318840579710145,-0.4085648383043287,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-100.0,13.913043478260867,-0.36553009857262686,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-97.10144927536231,13.913043478260867,-0.2705890307838824,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-94.20289855072464,13.913043478260867,-0.17674183150881384,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-91.30434782608695,13.913043478260867,-0.08461592197607597,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-88.40579710144928,13.913043478260867,0.005201903629017129,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-85.5072463768116,13.913043478260867,0.09212485112115337,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-82.6086956521739,13.913043478260867,0.1755661263150194,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-79.71014492753623,13.913043478260867,0.2549389350253018,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-76.81159420289855,13.913043478260867,0.32965648306668854,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-73.91304347826087,13.913043478260867,0.3991319762538653,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-71.01449275362319,13.913043478260867,0.46277862040152073,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-68.1159420289855,13.913043478260867,0.5201228307357835,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-65.21739130434783,13.913043478260867,0.5714117684240515,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-62.31884057971015,13.913043478260867,0.617175258833441,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-59.42028985507246,13.913043478260867,0.6579437924047866,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-56.52173913043478,13.913043478260867,0.6942478595789213,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-53.6231884057971,13.913043478260867,0.7266179507966799,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-50.72463768115942,13.913043478260867,0.7555845564988959,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-47.82608695652174,13.913043478260867,0.7816781671264035,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-44.927536231884055,13.913043478260867,0.8054292731200364,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-42.028985507246375,13.913043478260867,0.8273683596659934,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-39.130434782608695,13.913043478260867,0.847928648502504,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-36.231884057971016,13.913043478260867,0.8671974922109832,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-33.33333333333333,13.913043478260867,0.8851853973536931,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-30.434782608695656,13.913043478260867,0.9019028704928956,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-27.53623188405797,13.913043478260867,0.9173604181908521,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-24.637681159420296,13.913043478260867,0.9315685470098252,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-21.73913043478261,13.913043478260867,0.9445377635120766,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-18.840579710144922,13.913043478260867,0.9562785742598687,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-15.94202898550725,13.913043478260867,0.9668014858154627,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-13.043478260869563,13.913043478260867,0.9761165795944808,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-10.14492753623189,13.913043478260867,0.984171588134271,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-7.246376811594203,13.913043478260867,0.9907867928403254,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-4.347826086956516,13.913043478260867,0.9957669032565469,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,-1.4492753623188435,13.913043478260867,0.9989166289268362,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,1.4492753623188435,13.913043478260867,1.0000406793950962,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,4.347826086956516,13.913043478260867,0.9989437642052278,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,7.246376811594203,13.913043478260867,0.9954305929011331,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,10.14492753623189,13.913043478260867,0.9893058750267145,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,13.043478260869563,13.913043478260867,0.9803743201258731,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,15.94202898550725,13.913043478260867,0.968443507036471,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,18.840579710144922,13.913043478260867,0.9534184637477009,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,21.73913043478261,13.913043478260867,0.9353232089940188,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,24.637681159420296,13.913043478260867,0.9141889930627912,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,27.53623188405797,13.913043478260867,0.8900470662413863,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,30.434782608695656,13.913043478260867,0.8629286788171702,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,33.33333333333334,13.913043478260867,0.8328650810775108,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,36.231884057971,13.913043478260867,0.7998875233097754,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,39.13043478260869,13.913043478260867,0.7640272558013307,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,42.028985507246375,13.913043478260867,0.7253155288395444,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,44.92753623188406,13.913043478260867,0.6837890063292383,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,47.82608695652175,13.913043478260867,0.6395605212889268,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,50.72463768115941,13.913043478260867,0.5927991635736686,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,53.623188405797094,13.913043478260867,0.5436753392103569,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,56.52173913043478,13.913043478260867,0.49235945422588717,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,59.42028985507247,13.913043478260867,0.43902191464715307,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,62.318840579710155,13.913043478260867,0.38383312650104934,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,65.21739130434781,13.913043478260867,0.32696349581447026,,,,2014-2024
NHL,LogisticGAM,Expected Goal,spatial,spatial_surface,68.1159420289855,13.913043478260867,0.26858342861430945,,,,2014-2024
