x_value,fitted_effect,lower_ci,upper_ci,sport,effect_label,season_window
51.75879396984924,-0.024284359183415205,-0.03590682160289488,-0.013923363650305075,NHL,Shot Distance,2014-2024
52.26130653266331,-0.030795170358566715,-0.04572242019718881,-0.01778490625190632,NHL,Shot Distance,2014-2024
52.76381909547738,-0.036596740514283965,-0.05464832917533977,-0.021416273715571053,NHL,Shot Distance,2014-2024
53.26633165829145,-0.041738717604702824,-0.06262946690265264,-0.024913234543088025,NHL,Shot Distance,2014-2024
53.768844221105525,-0.04627074958395916,-0.06969438696793642,-0.028371557236244814,NHL,Shot Distance,2014-2024
54.27135678391959,-0.050242484406189725,-0.07587164296000119,-0.03168031070795897,NHL,Shot Distance,2014-2024
54.77386934673366,-0.05370357002552861,-0.08290999679543866,-0.03337352762495001,NHL,Shot Distance,2014-2024
55.27638190954774,-0.056703654396112135,-0.08958117414450617,-0.034692658133532124,NHL,Shot Distance,2014-2024
55.778894472361806,-0.0592923854720766,-0.09590658714037266,-0.035378322324564455,NHL,Shot Distance,2014-2024
56.281407035175874,-0.061519411207556995,-0.10193053884218901,-0.035815596820956294,NHL,Shot Distance,2014-2024
56.78391959798994,-0.06343426487494996,-0.10769720244715648,-0.03606888767056435,NHL,Shot Distance,2014-2024
57.28643216080401,-0.06507082849581547,-0.11323302817456328,-0.03619658075546972,NHL,Shot Distance,2014-2024
57.78894472361809,-0.06643158238012337,-0.11852890794571806,-0.03621817147413835,NHL,Shot Distance,2014-2024
58.291457286432156,-0.06751525469874853,-0.12357148487913666,-0.036131383214504126,NHL,Shot Distance,2014-2024
58.793969849246224,-0.06832057362256894,-0.12879068165941046,-0.0359335841821011,NHL,Shot Distance,2014-2024
59.2964824120603,-0.06884626732245946,-0.13540810810992232,-0.035622142582462275,NHL,Shot Distance,2014-2024
59.79899497487437,-0.0690910639692972,-0.14192173131530775,-0.03519442662111998,NHL,Shot Distance,2014-2024
60.30150753768844,-0.06905369173395881,-0.1482999901436579,-0.03464780450360841,NHL,Shot Distance,2014-2024
60.804020100502505,-0.06873287878732048,-0.15451132346306282,-0.033979644435460185,NHL,Shot Distance,2014-2024
61.306532663316574,-0.06812735330025843,-0.1605241701416134,-0.03318731462220898,NHL,Shot Distance,2014-2024
61.80904522613065,-0.0672358434436493,-0.16630696904739992,-0.0320231766348203,NHL,Shot Distance,2014-2024
62.31155778894472,-0.06605707738836886,-0.17182815904851284,-0.029917515855588203,NHL,Shot Distance,2014-2024
62.81407035175879,-0.06458978330529419,-0.17705617901304302,-0.027640264898718667,NHL,Shot Distance,2014-2024
63.31658291457286,-0.06283268936530106,-0.18440568902927204,-0.02519670004503793,NHL,Shot Distance,2014-2024
63.81909547738693,-0.060784523739267016,-0.19397947314305372,-0.022592097575370115,NHL,Shot Distance,2014-2024
64.321608040201,-0.058444014598066474,-0.20334014874175696,-0.019764896974604793,NHL,Shot Distance,2014-2024
64.82412060301507,-0.055809890112577865,-0.21242919752201117,-0.016589604462885908,NHL,Shot Distance,2014-2024
65.32663316582914,-0.05288087845367695,-0.2211881011804447,-0.012766999700156868,NHL,Shot Distance,2014-2024
65.82914572864321,-0.04965570779223949,-0.2295583414136871,-0.005254904922107361,NHL,Shot Distance,2014-2024
66.33165829145727,-0.04613310629914258,-0.2374813999183673,0.0029919029053374077,NHL,Shot Distance,2014-2024
66.83417085427135,-0.042311802145261534,-0.2448987583911145,0.011385370157905018,NHL,Shot Distance,2014-2024
67.33668341708542,-0.038190523501473894,-0.2517518985285578,0.019890269913486282,NHL,Shot Distance,2014-2024
67.83919597989949,-0.03376799853865586,-0.25798230202732597,0.028471375249972897,NHL,Shot Distance,2014-2024
68.34170854271356,-0.029042955427683204,-0.2635314505840482,0.037093459245256935,NHL,Shot Distance,2014-2024
68.84422110552764,-0.024014122339432564,-0.268340825895354,0.045721294977230376,NHL,Shot Distance,2014-2024
69.3467336683417,-0.01868022744478104,-0.27235190965787176,0.05431965552378396,NHL,Shot Distance,2014-2024
69.84924623115577,-0.01303999891460439,-0.2755061835682312,0.06285331396281035,NHL,Shot Distance,2014-2024
70.35175879396985,-0.007092164919778821,-0.2777451293230611,0.07128704687859534,NHL,Shot Distance,2014-2024
70.85427135678391,-0.0008353041283513107,-0.2790121411888556,0.0795890092895313,NHL,Shot Distance,2014-2024
71.35678391959799,0.005734809938013896,-0.2792864992976196,0.08776353366813659,NHL,Shot Distance,2014-2024
71.85929648241205,0.012624896496495452,-0.2785793730586609,0.09584391221497011,NHL,Shot Distance,2014-2024
72.36180904522612,0.019841761512402467,-0.27690304163859947,0.10447793006148565,NHL,Shot Distance,2014-2024
72.8643216080402,0.027392210951042273,-0.2742697842040558,0.11390446740893383,NHL,Shot Distance,2014-2024
73.36683417085426,0.03528305077772398,-0.27069187992165006,0.12348241721714355,NHL,Shot Distance,2014-2024
73.86934673366834,0.04352108695775536,-0.26618160795800355,0.13323299431753888,NHL,Shot Distance,2014-2024
74.3718592964824,0.05211312545644553,-0.2607512474797355,0.14317741354154448,NHL,Shot Distance,2014-2024
74.87437185929647,0.06106597223910226,-0.2544130776534674,0.1533368897205846,NHL,Shot Distance,2014-2024
75.37688442211055,0.07038643327103422,-0.24717937764582004,0.1637326376860827,NHL,Shot Distance,2014-2024
75.87939698492461,0.08008131451754874,-0.23906242662341337,0.1743858722694635,NHL,Shot Distance,2014-2024
76.38190954773869,0.09015742194395582,-0.23007450375286742,0.18531780830215103,NHL,Shot Distance,2014-2024
76.88442211055276,0.10062156151556234,-0.22022788820080338,0.19654966061556964,NHL,Shot Distance,2014-2024
